record_id,source_dataset,source_file,source_component,imputed_fields,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,all_seasons_area_after_bund_correction_ha,all_seasons_area_before_bund_correction_ha,all_seasons_areaafter_bund_correction_factor,all_seasons_areabefore_bund_correction_factor,all_seasons_production,all_seasons_yield,altitude,apparent_density,area_hectare,avg_temperature_celsius,boron,boron1,ca_mg,ca_mg1,calcium,calcium1,cane_yield_t_ha,cat_sat_ca,cat_sat_h,cat_sat_k,cat_sat_mg,cat_sat_na,ccci_s2,ccs_percent,ccs_yield_t_ha,cec,cec1,clay,climate_index,common_name,conductivity,crop_duration_days,crop_type,crop_year,cupper,cupper1,date,district,district_code,district_name,district_year,drought_tolerance,dvi_fusion,dvi_l8,dvi_l9,dvi_s2,evi_fusion,evi_l8,evi_l9,evi_s2,farm_id,farm_name,farm_rotun,fertilizer_name,field_capacity,final_evaluation,gndvi_fusion,gndvi_l8,gndvi_l9,gndvi_s2,growth_stage,height_stalk,humidity,iron,iron1,irrigation_frequency_per_month,k_mg,ketinggian_tebu,kharif_area_after_bund_correction_ha,kharif_area_before_bund_correction_ha,kharif_areaafter_bund_correction_factor,kharif_areabefore_bund_correction_factor,kharif_production,kharif_yield,latitude,light_intensity,longitude,magnesium,magnesium1,manganese,manganese1,maturity,mcari_l8,moisture,ndre_s2,ndvi,ndvi_fusion,ndvi_l8,ndvi_l9,ndvi_s2,ndvi_temp_fusion,ndvi_temp_l8,ndvi_temp_s2,ndwi_fusion,ndwi_l8,ndwi_l9,ndwi_s2,nitrogen,nitrogen_n_kg_per_acre,nitrogen_nitrate,notification_no,organic_matter,organic_matter1,original_file,pctclay,pctsand,pctsilt,permanent_wilting_point,pest_control_applied,phosphorous,phosphorus,phosphorus1,phosphorus_p_kg_per_acre,plant_age,planting_cycle,planting_season,potasium1,potassium,potassium_k_kg_per_acre,precipitation,production_tonnes,rabi_area_after_bund_correction_ha,rabi_area_before_bund_correction_ha,rabi_areaafter_bund_correction_factor,rabi_areabefore_bund_correction_factor,rabi_production,rabi_yield,rainfall_mm,ratooning_ability,reci_s2,recommended_states,red_rot_resistance,region,relative_humidity,rotun,rotun_tebu,rvi_fusion,rvi_l8,rvi_l9,rvi_s2,s_no,salinity_tolerance,sample_number,sand,savi_fusion,savi_l8,savi_l9,savi_s2,season,seed_variety,silt,slno,smut_resistance,sodium,sodium1,soil_ph,soil_ph1,soil_type,special_features,stalk_diameter,stalk_weight,state_code,state_name,sucrose_percent,sugarcane_irrigated_area_1000_ha,sulfur,sulfur1,summer_area_after_bund_correction_ha,summer_area_before_bund_correction_ha,summer_areaafter_bund_correction_factor,summer_areabefore_bund_correction_factor,summer_production,summer_yield,sunlight_hours_per_day,system_index,temp_humidity_interaction,temperature,temperature_humidity_interaction,texture1,total_stalk,type,variety,variety_name,vegetation_health,vegetation_health_fusion,vegetation_health_l8,vegetation_health_s2,water_stress_index,waterlogging_tolerance,wdrvi_fusion,wdrvi_l9,wdrvi_s2,year,year_of_release,yield_quintal_per_acre,yield_t_ha,yield_tons_per_hectare,zinc,zinc1,zone
training_5253,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.668999090547372,,74.38611999562212,,,,,,,,,0.6756757,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2265.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5254,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.668999090547372,,74.38863527841767,,,,,,,,,0.37158376,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2266.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5255,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.668999090547372,,74.38872510994607,,,,,,,,,0.39817956,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2267.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5256,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.668999090547372,,74.38953359370178,,,,,,,,,0.2747858,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2268.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5257,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.668999090547372,,74.39007258287225,,,,,,,,,0.336965,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2269.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5258,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.668999090547372,,74.39034207745749,,,,,,,,,0.49419257,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2270.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5259,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.668999090547372,,74.39052174051432,,,,,,,,,0.52290463,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5260,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.668999090547372,,74.39070140357113,,,,,,,,,0.53945357,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2272.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5261,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.668999090547372,,74.39079123509954,,,,,,,,,0.46777546,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2273.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5262,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.668999090547372,,74.39258786566779,,,,,,,,,0.21912637,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2274.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5263,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.668999090547372,,74.39348618095191,,,,,,,,,0.1780822,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2275.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5264,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.668999090547372,,74.39582180069061,,,,,,,,,0.31987578,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2276.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5265,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.668999090547372,,74.39770826278726,,,,,,,,,0.2580867,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2277.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5266,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.668999090547372,,74.39779809431568,,,,,,,,,0.2423116,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2278.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5267,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.668999090547372,,74.39788792584409,,,,,,,,,0.46675688,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2279.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5268,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.668999090547372,,74.39833708348615,,,,,,,,,0.41184574,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2280.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5269,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.668999090547372,,74.39959472488391,,,,,,,,,0.53595,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5270,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.668999090547372,,74.4031879860204,,,,,,,,,0.35802856,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2282.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5271,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.668999090547372,,74.40408630130452,,,,,,,,,0.5149047,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2283.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5272,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.668999090547372,,74.40444562741817,,,,,,,,,0.20986009,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2284.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5273,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.668999090547372,,74.40561343728751,,,,,,,,,0.40672597,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2285.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5274,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.668999090547372,,74.40875754078193,,,,,,,,,0.6726006,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2286.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5275,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.668999090547372,,74.40911686689559,,,,,,,,,0.6497995,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2287.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5276,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.669088922075783,,74.38108943003105,,,,,,,,,0.71758044,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2288.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5277,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.669088922075783,,74.38261656601406,,,,,,,,,0.7527357,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2289.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5278,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.669088922075783,,74.38369454435501,,,,,,,,,0.6816134,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5279,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.669088922075783,,74.3844131965823,,,,,,,,,0.68281215,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5280,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.669088922075783,,74.38827595230401,,,,,,,,,0.34706914,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2292.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5281,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.669088922075783,,74.38872510994607,,,,,,,,,0.36701137,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2293.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5282,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.669088922075783,,74.39330651789508,,,,,,,,,0.20287019,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2294.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5283,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.669088922075783,,74.39348618095191,,,,,,,,,0.20141844,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5284,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.669088922075783,,74.39393533859396,,,,,,,,,0.16756156,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2296.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5285,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.669088922075783,,74.39411500165079,,,,,,,,,0.18641645,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2297.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5286,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.669088922075783,,74.39474382234967,,,,,,,,,0.46593148,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2298.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5287,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.669088922075783,,74.39528281152015,,,,,,,,,0.5647237,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_5288,training,master_sugarcane_training_dataset.csv,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.669088922075783,,74.3964506213895,,,,,,,,,0.45988908,,,,,,,,,,,,,,,,,,NDVI_belagavi_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belagavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,,,,,,,,,,,,,,,,,,,,,,,,,
