date,farm_id,farm_name,latitude,longitude,altitude,farm_rotun,planting_cycle,growth_stage,rotun_tebu,temperature,light_intensity,relative_humidity,precipitation,variety,ndvi_l8,gndvi_l8,ndwi_l8,mcari_l8,rvi_l8,dvi_l8,evi_l8,savi_l8,ndvi_s2,gndvi_s2,ndwi_s2,ndre_s2,reci_s2,ccci_s2,rvi_s2,dvi_s2,evi_s2,savi_s2,wdrvi_s2,ndvi_fusion,gndvi_fusion,ndwi_fusion,rvi_fusion,dvi_fusion,evi_fusion,savi_fusion,temp_humidity_interaction,water_stress_index,climate_index,ketinggian_tebu,vegetation_health_l8,vegetation_health_s2,vegetation_health_fusion,ndvi_temp_l8,ndvi_temp_s2,ndvi_temp_fusion
2023-12-09,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C4,grand_growth,2,23.7,16.1,68.8,4.4,1,0.674,0.672,0.049,1.098,3.529,0.243,0.61,0.627,0.696,0.667,0.033,0.365,2.357,1.234,3.605,0.261,0.58,0.65,0.128,0.687,0.669,0.04,3.574,0.254,0.592,0.641,16.29,0.178,0.394,179.5,0.637,0.642,0.64,15.9738,16.4952,16.2819
2023-12-16,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C4,grand_growth,2,22.6,15.7,69.8,19.4,1,0.761,0.73,0.076,1.242,3.882,0.276,0.663,0.698,0.75,0.727,0.081,0.424,2.121,1.63,3.845,0.284,0.613,0.673,0.149,0.754,0.728,0.079,3.86,0.281,0.633,0.683,15.74,0.824,0.394,186.0,0.707333333,0.678666667,0.69,17.1986,16.95,17.0404
2023-12-23,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C4,grand_growth,2,24.5,16.0,74.1,13.6,1,0.73,0.722,0.048,1.141,3.486,0.241,0.56,0.629,0.729,0.714,0.024,0.416,2.626,1.312,3.81,0.273,0.628,0.654,0.149,0.73,0.717,0.035,3.68,0.26,0.601,0.644,18.18,0.533,0.418,192.5,0.639666667,0.670333333,0.658333333,17.885,17.8605,17.885
2022-01-01,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,establishment,2,23.0,15.8,73.5,50.1,1,0.172,0.169,0.137,0.731,2.11,0.052,0.16,0.148,0.156,0.174,0.119,0.152,1.926,0.676,1.558,0.063,0.12,0.139,-0.016,0.163,0.172,0.127,1.779,0.058,0.136,0.143,16.92,2.085,0.41,25.7,0.16,0.138333333,0.147333333,3.956,3.588,3.749
2022-01-08,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,establishment,2,23.3,15.8,75.2,33.5,1,0.25,0.224,0.086,0.882,2.129,0.082,0.227,0.226,0.228,0.241,0.078,0.192,1.825,1.022,2.83,0.071,0.208,0.225,0.005,0.237,0.234,0.082,2.549,0.075,0.216,0.225,17.48,1.382,0.418,27.8,0.234333333,0.220333333,0.226,5.825,5.3124,5.5221
2022-01-15,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,establishment,2,25.5,14.4,69.6,43.6,1,0.302,0.283,0.136,0.957,2.466,0.094,0.229,0.307,0.309,0.302,0.147,0.215,1.88,0.881,2.397,0.15,0.278,0.301,0.018,0.306,0.294,0.142,2.425,0.128,0.259,0.303,17.73,1.647,0.398,30.8,0.279333333,0.296,0.289333333,7.701,7.8795,7.803
2022-01-22,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,establishment,2,25.8,17.0,75.9,17.0,1,0.29,0.26,0.056,0.858,2.356,0.122,0.289,0.261,0.325,0.275,0.049,0.193,1.846,0.928,2.661,0.121,0.268,0.309,0.013,0.311,0.269,0.052,2.539,0.121,0.276,0.29,19.62,0.633,0.432,34.1,0.28,0.300666667,0.292333333,7.482,8.385,8.0238
2022-01-29,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,establishment,2,24.1,15.3,70.5,30.3,1,0.34,0.338,0.089,0.827,2.436,0.13,0.257,0.317,0.374,0.337,0.106,0.284,2.155,1.072,2.909,0.128,0.287,0.332,0.077,0.36,0.338,0.098,2.72,0.129,0.275,0.326,17.03,1.205,0.4,37.4,0.304666667,0.331,0.320333333,8.194,9.0134,8.676
2022-02-05,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,establishment,2,24.2,14.5,78.7,20.1,1,0.347,0.32,0.131,0.862,3.025,0.12,0.249,0.305,0.338,0.315,0.134,0.248,1.587,1.035,2.499,0.12,0.28,0.3,0.055,0.342,0.317,0.133,2.71,0.12,0.268,0.302,19.01,0.798,0.431,41.7,0.300333333,0.306,0.304,8.3974,8.1796,8.2764
2022-02-12,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,establishment,2,26.7,14.7,78.6,13.8,1,0.397,0.373,0.042,0.914,2.671,0.146,0.338,0.385,0.383,0.377,0.031,0.23,1.874,1.243,2.68,0.154,0.328,0.345,0.063,0.389,0.375,0.036,2.676,0.151,0.332,0.361,21.01,0.498,0.439,46.4,0.373333333,0.352,0.360666667,10.5999,10.2261,10.3863
2022-02-19,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,establishment,2,24.3,15.9,78.4,8.8,1,0.408,0.411,0.083,0.977,2.667,0.151,0.354,0.35,0.392,0.416,0.06,0.26,1.881,1.274,2.698,0.154,0.308,0.38,0.079,0.398,0.414,0.07,2.686,0.153,0.326,0.368,19.06,0.348,0.434,50.6,0.370666667,0.36,0.364,9.9144,9.5256,9.6714
2022-02-26,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,establishment,2,25.9,18.1,78.4,30.6,1,0.416,0.418,0.051,0.899,3.202,0.142,0.312,0.396,0.408,0.406,0.055,0.259,1.741,1.204,2.959,0.148,0.327,0.385,0.07,0.411,0.411,0.053,3.056,0.146,0.321,0.389,20.31,1.138,0.446,57.4,0.374666667,0.373333333,0.373666667,10.7744,10.5672,10.6449
2022-03-05,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,tillering,2,27.3,15.3,80.3,15.4,1,0.482,0.494,0.066,1.05,2.906,0.17,0.431,0.453,0.468,0.488,0.085,0.287,1.832,1.045,3.187,0.181,0.384,0.48,0.079,0.474,0.491,0.077,3.075,0.177,0.403,0.469,21.97,0.543,0.449,65.0,0.455333333,0.444,0.448666667,13.1586,12.7764,12.9402
2022-03-12,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,tillering,2,25.7,13.1,82.7,24.3,1,0.513,0.48,0.078,1.111,2.913,0.191,0.424,0.463,0.507,0.479,0.081,0.318,1.931,1.168,3.131,0.193,0.393,0.44,0.087,0.509,0.479,0.08,3.044,0.192,0.406,0.449,21.22,0.913,0.447,72.7,0.466666667,0.446666667,0.454666667,13.1841,13.0299,13.0813
2022-03-19,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,tillering,2,28.2,14.5,77.9,13.3,1,0.514,0.497,0.077,0.943,3.003,0.194,0.4,0.415,0.493,0.518,0.098,0.284,2.254,1.232,3.399,0.174,0.378,0.48,0.051,0.502,0.51,0.089,3.24,0.182,0.387,0.454,22.0,0.456,0.44,81.8,0.443,0.450333333,0.447666667,14.4948,13.9026,14.1564
2022-03-26,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,tillering,2,26.7,15.5,79.9,9.9,1,0.54,0.542,0.061,1.144,3.369,0.194,0.427,0.47,0.57,0.55,0.059,0.353,2.31,1.057,3.189,0.217,0.505,0.572,0.093,0.558,0.547,0.06,3.261,0.208,0.474,0.531,21.3,0.358,0.446,92.1,0.479,0.549,0.521,14.418,15.219,14.8986
2022-04-02,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,tillering,2,27.2,15.9,84.3,22.2,1,0.554,0.55,0.097,1.141,4.07,0.186,0.37,0.507,0.575,0.535,0.109,0.315,2.257,1.137,3.065,0.204,0.488,0.517,0.098,0.567,0.541,0.104,3.467,0.197,0.441,0.513,22.97,0.785,0.467,105.0,0.477,0.526666667,0.507,15.0688,15.64,15.4224
2022-04-09,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,tillering,2,26.6,17.1,85.6,24.2,1,0.602,0.554,0.124,1.17,2.504,0.207,0.455,0.534,0.599,0.554,0.139,0.323,2.022,1.27,3.314,0.221,0.476,0.559,0.119,0.6,0.554,0.132,2.99,0.216,0.467,0.549,22.74,0.878,0.474,117.7,0.530333333,0.544666667,0.538666667,16.0132,15.9334,15.96
2022-04-16,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,tillering,2,28.5,14.6,85.7,7.3,1,0.603,0.6,0.085,1.207,3.508,0.21,0.497,0.544,0.603,0.594,0.06,0.316,2.219,0.897,3.259,0.23,0.528,0.544,0.092,0.603,0.596,0.071,3.359,0.222,0.515,0.544,24.39,0.248,0.472,127.5,0.548,0.558333333,0.554,17.1855,17.1855,17.1855
2022-04-23,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,tillering,2,27.2,14.3,87.4,15.1,1,0.591,0.548,0.079,1.034,3.385,0.213,0.489,0.491,0.595,0.531,0.105,0.321,1.941,1.214,3.419,0.226,0.521,0.549,0.094,0.594,0.538,0.094,3.406,0.221,0.508,0.526,23.78,0.534,0.474,134.0,0.523666667,0.555,0.542666667,16.0752,16.184,16.1568
2022-04-30,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,tillering,2,28.6,13.3,90.0,11.0,1,0.596,0.574,0.114,1.024,3.381,0.209,0.459,0.549,0.62,0.592,0.125,0.313,1.963,1.491,3.188,0.234,0.512,0.597,0.113,0.611,0.585,0.12,3.265,0.224,0.491,0.578,25.74,0.37,0.486,140.5,0.534666667,0.576333333,0.56,17.0456,17.732,17.4746
2022-05-07,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,tillering,2,31.4,15.9,83.0,1.0,1,0.614,0.577,0.042,1.155,3.63,0.211,0.579,0.584,0.619,0.588,0.034,0.342,2.17,1.137,3.565,0.229,0.509,0.569,0.091,0.617,0.583,0.038,3.591,0.222,0.537,0.575,26.08,0.032,0.474,147.0,0.592333333,0.565666667,0.576333333,19.2796,19.4366,19.3738
2022-05-14,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,tillering,2,29.2,15.9,81.2,5.9,1,0.585,0.551,0.112,1.039,3.061,0.204,0.479,0.522,0.539,0.553,0.125,0.291,2.459,1.371,3.327,0.191,0.449,0.503,0.084,0.558,0.552,0.119,3.221,0.197,0.461,0.511,23.66,0.195,0.46,153.5,0.528666667,0.497,0.51,17.082,15.7388,16.2936
2022-05-21,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,tillering,2,28.3,13.7,77.1,0.1,1,0.639,0.62,0.078,1.231,3.012,0.238,0.531,0.552,0.639,0.623,0.053,0.342,2.371,1.227,3.118,0.238,0.579,0.573,0.099,0.639,0.622,0.064,3.076,0.238,0.56,0.565,21.82,0.005,0.435,160.0,0.574,0.597,0.588,18.0837,18.0837,18.0837
2022-05-28,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,grand_growth,2,30.5,13.9,80.6,1.1,1,0.657,0.639,0.023,1.082,2.704,0.213,0.536,0.623,0.711,0.648,0.015,0.329,2.461,1.193,3.488,0.27,0.59,0.635,0.102,0.689,0.644,0.019,3.174,0.247,0.568,0.63,24.56,0.036,0.455,166.5,0.605333333,0.645333333,0.629,20.0385,21.6855,21.0145
2022-06-04,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,grand_growth,2,29.7,17.7,82.7,1.9,1,0.668,0.667,0.041,1.006,3.192,0.234,0.52,0.609,0.692,0.663,0.059,0.36,2.398,1.374,3.729,0.26,0.583,0.637,0.073,0.682,0.664,0.051,3.514,0.25,0.558,0.625,24.6,0.062,0.473,173.0,0.599,0.637333333,0.621666667,19.8396,20.5524,20.2554
2022-06-11,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,grand_growth,2,26.8,16.3,76.6,0.8,1,0.676,0.667,0.042,1.254,3.649,0.238,0.553,0.599,0.662,0.677,0.041,0.317,2.396,1.368,3.979,0.247,0.514,0.573,0.135,0.668,0.673,0.041,3.847,0.243,0.529,0.584,20.54,0.027,0.436,179.5,0.609333333,0.583,0.593666667,18.1168,17.7416,17.9024
2022-06-18,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,grand_growth,2,28.0,16.3,76.2,6.7,1,0.698,0.699,0.071,1.091,4.081,0.24,0.582,0.655,0.703,0.688,0.061,0.38,2.45,1.598,3.953,0.252,0.613,0.626,0.135,0.701,0.693,0.065,4.004,0.248,0.601,0.638,21.31,0.231,0.438,186.0,0.645,0.647333333,0.646666667,19.544,19.684,19.628
2022-06-25,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,grand_growth,2,29.2,14.4,79.0,1.6,1,0.714,0.696,0.093,1.095,3.479,0.248,0.63,0.635,0.691,0.72,0.096,0.375,2.008,1.43,3.639,0.248,0.583,0.601,0.108,0.7,0.71,0.095,3.575,0.248,0.602,0.615,23.06,0.054,0.447,192.5,0.659666667,0.625,0.639,20.8488,20.1772,20.44
2022-07-02,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,grand_growth,2,28.1,17.4,76.1,1.9,1,0.69,0.663,0.04,1.161,3.618,0.218,0.583,0.619,0.678,0.672,0.008,0.326,2.74,1.4,3.415,0.252,0.552,0.625,0.127,0.683,0.668,0.023,3.496,0.238,0.564,0.623,21.39,0.065,0.441,199.0,0.630666667,0.618333333,0.623333333,19.389,19.0518,19.1923
2022-07-09,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,grand_growth,2,29.2,16.7,77.2,3.6,1,0.681,0.681,0.057,1.163,3.448,0.25,0.534,0.588,0.693,0.68,0.061,0.377,2.216,1.361,3.564,0.267,0.569,0.641,0.106,0.688,0.68,0.059,3.518,0.26,0.555,0.62,22.58,0.119,0.447,205.5,0.601,0.634333333,0.621,19.8852,20.2356,20.0896
2022-07-16,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,grand_growth,2,29.1,19.3,77.7,1.4,1,0.722,0.697,0.053,1.148,4.068,0.262,0.591,0.692,0.711,0.705,0.061,0.364,2.308,1.55,3.904,0.252,0.629,0.677,0.124,0.715,0.702,0.057,3.969,0.256,0.614,0.683,22.64,0.047,0.456,212.0,0.668333333,0.672333333,0.670666667,21.0102,20.6901,20.8065
2022-07-23,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,grand_growth,2,29.8,18.7,75.8,3.3,1,0.741,0.717,0.039,1.221,4.338,0.258,0.603,0.689,0.739,0.725,0.039,0.404,2.198,1.786,3.692,0.278,0.606,0.659,0.147,0.74,0.722,0.039,3.95,0.27,0.605,0.671,22.58,0.108,0.449,218.5,0.677666667,0.668,0.672,22.0818,22.0222,22.052
2022-07-30,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,grand_growth,2,28.9,16.4,71.6,6.3,1,0.718,0.707,0.069,1.184,4.185,0.257,0.632,0.644,0.722,0.702,0.073,0.366,2.273,1.137,4.088,0.264,0.629,0.662,0.14,0.72,0.704,0.071,4.127,0.261,0.63,0.655,20.69,0.211,0.422,225.0,0.664666667,0.671,0.668333333,20.7502,20.8658,20.808
2022-08-06,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,grand_growth,2,28.3,17.1,68.3,2.5,1,0.711,0.685,0.066,1.156,3.715,0.251,0.624,0.654,0.71,0.681,0.084,0.338,2.463,1.242,3.964,0.259,0.595,0.654,0.107,0.71,0.682,0.076,3.865,0.256,0.607,0.654,19.33,0.084,0.41,231.5,0.663,0.653,0.657,20.1213,20.093,20.093
2022-08-13,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,grand_growth,2,26.8,18.0,75.3,10.7,1,0.723,0.729,0.072,1.145,3.697,0.238,0.652,0.624,0.736,0.729,0.09,0.381,2.256,1.158,3.316,0.27,0.638,0.644,0.162,0.731,0.729,0.082,3.469,0.258,0.644,0.636,20.16,0.386,0.435,238.0,0.666333333,0.672666667,0.670333333,19.3764,19.7248,19.5908
2022-08-20,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,grand_growth,2,25.9,17.7,69.0,0.1,1,0.728,0.713,0.047,1.142,3.674,0.263,0.579,0.639,0.748,0.71,0.056,0.38,2.615,1.633,4.095,0.272,0.6,0.706,0.136,0.74,0.711,0.052,3.927,0.269,0.591,0.679,17.88,0.004,0.407,244.5,0.648666667,0.684666667,0.67,18.8552,19.3732,19.166
2022-08-27,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,grand_growth,2,26.6,18.4,70.7,1.4,1,0.731,0.718,0.064,1.116,3.255,0.257,0.611,0.66,0.732,0.707,0.055,0.394,2.128,1.698,3.772,0.258,0.613,0.683,0.127,0.732,0.711,0.059,3.565,0.258,0.612,0.674,18.78,0.049,0.418,251.0,0.667333333,0.676,0.672666667,19.4446,19.4712,19.4712
2022-09-03,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,grand_growth,2,25.7,19.7,73.2,3.0,1,0.734,0.702,0.067,1.339,4.046,0.248,0.635,0.684,0.723,0.704,0.075,0.352,2.509,1.788,4.066,0.269,0.586,0.672,0.116,0.728,0.704,0.071,4.058,0.26,0.606,0.677,18.79,0.113,0.429,257.5,0.684333333,0.660333333,0.670333333,18.8638,18.5811,18.7096
2022-09-10,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,grand_growth,2,24.0,17.8,70.4,7.2,1,0.735,0.723,0.043,1.32,3.384,0.252,0.557,0.634,0.74,0.71,0.04,0.388,2.304,1.11,4.106,0.276,0.614,0.676,0.147,0.738,0.715,0.042,3.817,0.267,0.591,0.659,16.87,0.29,0.407,264.0,0.642,0.676666667,0.662666667,17.64,17.76,17.712
2022-09-17,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,grand_growth,2,27.5,19.0,67.2,3.0,1,0.76,0.733,0.072,1.202,3.582,0.283,0.628,0.695,0.783,0.736,0.062,0.386,2.586,1.577,4.004,0.281,0.662,0.719,0.155,0.774,0.735,0.066,3.835,0.281,0.649,0.709,18.49,0.105,0.408,270.5,0.694333333,0.721333333,0.710666667,20.9,21.5325,21.285
2022-09-24,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,grand_growth,2,28.6,17.9,69.2,3.2,1,0.778,0.748,0.091,1.195,3.739,0.25,0.608,0.688,0.789,0.743,0.066,0.401,2.397,1.38,3.932,0.278,0.663,0.723,0.143,0.785,0.745,0.077,3.855,0.267,0.641,0.709,19.79,0.109,0.416,277.0,0.691333333,0.725,0.711666667,22.2508,22.5654,22.451
2022-10-01,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,grand_growth,2,24.3,19.1,66.3,1.7,1,0.779,0.771,0.019,1.363,4.061,0.273,0.61,0.668,0.791,0.765,0.006,0.412,2.758,1.419,4.115,0.294,0.657,0.711,0.144,0.786,0.767,0.012,4.093,0.286,0.638,0.694,16.14,0.068,0.396,283.5,0.685666667,0.719666667,0.706,18.9297,19.2213,19.0998
2022-10-08,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,grand_growth,2,23.5,16.8,68.7,1.0,1,0.745,0.7,0.055,0.986,3.803,0.265,0.593,0.672,0.745,0.703,0.059,0.407,2.701,1.671,3.588,0.282,0.624,0.673,0.123,0.745,0.702,0.057,3.674,0.275,0.611,0.673,16.17,0.041,0.396,290.0,0.67,0.680666667,0.676333333,17.5075,17.5075,17.5075
2022-10-15,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,maturation,2,23.8,18.5,67.1,8.7,1,0.818,0.803,0.095,1.239,4.094,0.279,0.632,0.736,0.855,0.816,0.112,0.392,2.555,1.678,4.614,0.303,0.719,0.808,0.17,0.84,0.811,0.104,4.406,0.293,0.684,0.779,15.93,0.35,0.395,296.5,0.728666667,0.794,0.767666667,19.4684,20.349,19.992
2022-10-22,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,maturation,2,25.4,18.3,64.8,3.3,1,0.772,0.755,0.061,1.301,3.371,0.257,0.606,0.65,0.786,0.735,0.072,0.417,2.495,1.207,3.927,0.284,0.614,0.734,0.158,0.78,0.743,0.067,3.704,0.273,0.611,0.701,16.46,0.126,0.39,303.0,0.676,0.711333333,0.697333333,19.6088,19.9644,19.812
2022-10-29,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,maturation,2,24.8,18.6,59.8,4.7,1,0.747,0.732,0.054,1.254,3.421,0.265,0.607,0.682,0.736,0.734,0.081,0.369,2.436,1.16,3.825,0.274,0.607,0.692,0.13,0.741,0.733,0.069,3.664,0.27,0.607,0.688,14.83,0.18,0.369,309.5,0.678666667,0.678333333,0.678666667,18.5256,18.2528,18.3768
2022-11-05,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,maturation,2,22.9,18.3,64.2,6.6,1,0.807,0.775,0.074,1.188,4.116,0.285,0.603,0.745,0.809,0.775,0.089,0.375,2.246,1.558,3.542,0.295,0.688,0.743,0.132,0.808,0.775,0.082,3.771,0.291,0.654,0.744,14.71,0.278,0.38,316.0,0.718333333,0.746666667,0.735333333,18.4803,18.5261,18.5032
2022-11-12,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,maturation,2,23.6,16.1,67.2,8.3,1,0.819,0.796,0.076,1.296,4.125,0.301,0.691,0.758,0.838,0.808,0.086,0.382,2.606,1.745,3.847,0.307,0.686,0.775,0.151,0.831,0.803,0.081,3.958,0.305,0.688,0.768,15.87,0.338,0.388,322.5,0.756,0.766333333,0.762333333,19.3284,19.7768,19.6116
2022-11-19,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,maturation,2,24.9,16.7,64.7,3.4,1,0.8,0.794,0.066,1.253,3.984,0.283,0.618,0.738,0.819,0.783,0.079,0.401,2.605,1.542,3.95,0.307,0.663,0.775,0.173,0.811,0.787,0.073,3.963,0.298,0.645,0.76,16.09,0.131,0.384,329.0,0.718666667,0.752333333,0.738666667,19.92,20.3931,20.1939
2022-11-26,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,maturation,2,24.2,18.2,64.0,7.6,1,0.86,0.847,0.037,1.302,3.727,0.296,0.726,0.765,0.859,0.849,0.053,0.42,2.419,1.646,4.309,0.327,0.704,0.8,0.177,0.859,0.848,0.046,4.076,0.315,0.713,0.786,15.47,0.302,0.383,335.5,0.783666667,0.787666667,0.786,20.812,20.7878,20.7878
2022-12-03,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,maturation,2,25.2,15.5,72.7,4.1,1,0.824,0.799,0.047,1.329,3.728,0.302,0.639,0.734,0.81,0.814,0.071,0.401,2.176,1.479,4.027,0.295,0.723,0.782,0.126,0.816,0.808,0.06,3.908,0.298,0.69,0.763,18.32,0.156,0.413,342.0,0.732333333,0.771666667,0.756333333,20.7648,20.412,20.5632
2022-12-10,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,maturation,2,24.3,18.0,74.0,5.7,1,0.827,0.814,0.044,1.421,4.075,0.293,0.681,0.743,0.85,0.808,0.058,0.449,2.358,1.601,4.185,0.306,0.663,0.764,0.162,0.841,0.81,0.052,4.141,0.301,0.67,0.756,18.01,0.225,0.423,348.5,0.750333333,0.759,0.755666667,20.0961,20.655,20.4363
2022-12-17,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,maturation,2,23.5,15.9,71.7,17.5,1,0.828,0.827,0.112,1.238,3.713,0.276,0.678,0.707,0.833,0.823,0.116,0.435,2.77,1.638,3.841,0.308,0.661,0.753,0.165,0.831,0.824,0.114,3.79,0.295,0.668,0.735,16.85,0.714,0.405,355.0,0.737666667,0.749,0.744666667,19.458,19.5755,19.5285
2022-12-24,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,maturation,2,23.6,17.5,71.4,10.2,1,0.806,0.815,0.101,1.084,4.035,0.297,0.639,0.729,0.806,0.821,0.116,0.378,2.326,1.521,4.035,0.302,0.656,0.724,0.166,0.806,0.819,0.109,4.035,0.3,0.649,0.726,16.85,0.414,0.409,361.5,0.724666667,0.728666667,0.727,19.0216,19.0216,19.0216
2022-12-31,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,maturation,2,23.7,18.7,70.3,27.3,1,0.827,0.831,0.086,1.293,3.942,0.286,0.605,0.753,0.839,0.842,0.081,0.4,2.324,1.09,3.949,0.333,0.72,0.752,0.152,0.834,0.838,0.083,3.946,0.314,0.674,0.753,16.68,1.105,0.409,368.0,0.728333333,0.770333333,0.753666667,19.5999,19.8843,19.7658
2023-01-07,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,maturation,2,25.8,16.3,74.9,15.1,1,0.84,0.825,0.089,1.276,4.044,0.274,0.658,0.727,0.856,0.817,0.065,0.384,2.617,1.416,4.062,0.329,0.711,0.777,0.146,0.85,0.82,0.076,4.055,0.307,0.69,0.757,19.37,0.563,0.426,374.5,0.741666667,0.781333333,0.765666667,21.672,22.0848,21.93
2023-01-14,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,maturation,2,24.2,13.7,75.4,19.1,1,0.846,0.824,0.13,1.098,3.89,0.293,0.676,0.771,0.851,0.811,0.131,0.418,2.51,1.864,4.418,0.33,0.707,0.819,0.15,0.849,0.816,0.131,4.207,0.315,0.695,0.8,18.23,0.759,0.415,380.3,0.764333333,0.792333333,0.781333333,20.4732,20.5942,20.5458
2023-01-21,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,maturation,2,23.8,16.7,76.9,9.2,1,0.883,0.85,-0.005,1.239,3.875,0.302,0.673,0.797,0.883,0.841,-0.003,0.417,2.79,1.558,4.084,0.329,0.674,0.836,0.182,0.883,0.845,-0.004,4.0,0.318,0.673,0.821,18.32,0.371,0.429,384.5,0.784333333,0.797666667,0.792333333,21.0154,21.0154,21.0154
2023-01-28,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,ripening,2,23.3,14.6,79.2,13.1,1,0.791,0.774,0.115,1.312,3.558,0.274,0.666,0.701,0.799,0.768,0.115,0.401,2.389,1.659,3.72,0.296,0.7,0.741,0.138,0.796,0.77,0.115,3.655,0.288,0.686,0.725,18.46,0.537,0.43,388.7,0.719333333,0.746666667,0.735666667,18.4303,18.6167,18.5468
2023-02-04,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,ripening,2,28.1,16.3,78.2,7.1,1,0.83,0.821,0.027,1.239,4.45,0.29,0.637,0.753,0.827,0.822,0.01,0.425,2.518,1.377,4.106,0.322,0.658,0.776,0.163,0.829,0.822,0.018,4.244,0.309,0.65,0.767,21.97,0.243,0.446,393.1,0.74,0.753666667,0.748666667,23.323,23.2387,23.2949
2023-02-11,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,ripening,2,26.4,14.5,78.9,13.9,1,0.842,0.807,0.111,1.214,3.542,0.299,0.714,0.776,0.839,0.809,0.107,0.447,2.419,1.554,4.091,0.301,0.683,0.768,0.18,0.84,0.808,0.109,3.871,0.3,0.695,0.771,20.83,0.507,0.438,397.2,0.777333333,0.763333333,0.768666667,22.2288,22.1496,22.176
2023-02-18,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C1,ripening,2,25.0,13.1,77.8,23.0,1,0.817,0.818,0.119,1.249,3.4,0.288,0.643,0.749,0.832,0.831,0.103,0.454,2.677,1.639,4.507,0.31,0.708,0.768,0.17,0.826,0.826,0.11,4.064,0.301,0.682,0.761,19.43,0.885,0.425,400.0,0.736333333,0.769333333,0.756333333,20.425,20.8,20.65
