date,farm_id,district,latitude,longitude,altitude,rotun,plant_age,total_stalk,height_stalk,stalk_diameter,stalk_weight,temperature,presipitasi,relative_humidity,light_intensity,ndvi_s2,gndvi_s2,ndwi_s2,rvi_s2,dvi_s2,evi_s2,savi_s2,wdrvi_s2,ndvi_l9,gndvi_l9,ndwi_l9,rvi_l9,dvi_l9,evi_l9,savi_l9,wdrvi_l9,ndvi_fusion,gndvi_fusion,ndwi_fusion,rvi_fusion,dvi_fusion,evi_fusion,savi_fusion,wdrvi_fusion,yield_tons_per_hectare,temperature_humidity_interaction,water_stress_index,vegetation_health
2023-05-15,FARM0124,B,-7.562538,112.055454,517,3,52,9549,308.94,3.18,32.2,33.5,1.7,76.9,14.2,0.7531,0.6646,0.6224,7.1017,0.5333,0.7702,0.6622,0.1737,0.7532,0.6353,0.5964,7.1049,0.4838,0.7007,0.6353,0.1739,0.7532,0.65,0.6094,7.1033,0.5086,0.7355,0.6487,0.1738,112.91,2576.15,0.3905999999999999,0.7016
2024-07-08,FARM0124,B,-7.562538,112.055454,517,4,52,10196,326.61,2.45,17.03,26.0,5.5,70.4,13.9,0.7363,0.6097,0.5898,6.583,0.4781,0.7474,0.6239,0.1367,0.71,0.6753,0.62,5.8958,0.5148,0.7393,0.6303,0.0822,0.7231,0.6425,0.6049,6.2394,0.4965,0.7434,0.6271,0.1094,116.55,1830.4,0.3951,0.6828
2021-02-24,FARM0125,B,-7.5424,112.06479,572,1,56,10629,343.53,3.43,35.25,31.3,22.0,75.9,15.9,0.7186,0.7054,0.5191,6.1075,0.4856,0.7562,0.6195,0.0997,0.7479,0.6675,0.6489,6.9344,0.5236,0.772,0.6544,0.1621,0.7333,0.6864,0.584,6.5209,0.5046,0.7641,0.637,0.1309,115.55,2375.67,0.416,0.70985
2022-04-20,FARM0125,B,-7.5424,112.06479,572,2,52,10091,346.68,2.99,28.53,32.2,1.3,72.2,14.8,0.72,0.6471,0.4582,6.1425,0.4732,0.7224,0.6134,0.1025,0.7387,0.6756,0.4966,6.6551,0.4834,0.695,0.6281,0.142,0.7294,0.6614,0.4774,6.3988,0.4783,0.7087,0.6207,0.1223,115.33,2324.84,0.5226,0.6954
2023-06-14,FARM0125,B,-7.5424,112.06479,572,3,52,9856,317.46,3.37,32.68,28.4,2.1,86.9,14.8,0.7068,0.6456,0.5763,5.8224,0.5186,0.6864,0.6306,0.076,0.7114,0.6544,0.6105,5.9308,0.5059,0.7162,0.6266,0.0852,0.7091,0.65,0.5934,5.8766,0.5122,0.7013,0.6286,0.0806,115.68,2467.96,0.4066,0.67955
2024-08-07,FARM0125,B,-7.5424,112.06479,572,4,52,9491,321.09,2.81,19.52,23.7,2.1,70.5,16.8,0.6906,0.7297,0.5119,5.4644,0.531,0.7476,0.6277,0.0444,0.7298,0.6801,0.5286,6.4025,0.5232,0.6981,0.6449,0.123,0.7102,0.7049,0.5203,5.9334,0.5271,0.7229,0.6363,0.0837,112.97,1670.85,0.4797,0.70755
2020-12-26,FARM0126,B,-7.557291,112.069646,736,1,48,11051,361.81,3.11,22.25,29.1,32.7,82.3,13.5,0.6971,0.7017,0.5489,5.6037,0.534,0.6861,0.6327,0.0569,0.7012,0.7349,0.5563,5.6939,0.497,0.6518,0.6167,0.0649,0.6992,0.7183,0.5526,5.6488,0.5155,0.6689,0.6247,0.0609,114.53,2394.93,0.4474,0.70875
2022-01-20,FARM0126,B,-7.557291,112.069646,736,2,48,10282,334.74,3.21,43.35,29.6,19.0,80.2,14.1,0.7096,0.6697,0.4978,5.8872,0.5191,0.6958,0.6323,0.0815,0.7129,0.6393,0.5116,5.9671,0.4745,0.6787,0.6107,0.0882,0.7113,0.6545,0.5047,5.9272,0.4968,0.6872,0.6215,0.0848,117.17,2373.92,0.4953,0.6829000000000001
2023-03-16,FARM0126,B,-7.557291,112.069646,736,3,52,10565,316.18,2.56,28.83,31.2,1.7,81.7,15.4,0.7573,0.6519,0.6023,7.2413,0.5136,0.8094,0.6539,0.1831,0.7766,0.6763,0.5685,7.953,0.542,0.853,0.6787,0.228,0.767,0.6641,0.5854,7.5971,0.5278,0.8312,0.6663,0.2055,116.77,2549.04,0.4146,0.71555
2024-04-09,FARM0126,B,-7.557291,112.069646,736,4,48,9838,337.84,2.91,34.33,31.3,5.8,79.8,16.5,0.7132,0.6741,0.5213,5.9743,0.532,0.7019,0.6405,0.0888,0.7218,0.7257,0.4949,6.1887,0.4794,0.7419,0.6177,0.1062,0.7175,0.6999,0.5081,6.0815,0.5057,0.7219,0.6291,0.0975,115.2,2497.74,0.4919,0.7087
2021-02-24,FARM0127,B,-7.546908,112.058201,332,1,56,10803,355.74,3.25,37.9,29.6,12.3,79.8,16.9,0.7232,0.6931,0.5088,6.2251,0.5004,0.7028,0.6297,0.1091,0.7094,0.6505,0.4872,5.8816,0.4606,0.6714,0.6012,0.081,0.7163,0.6718,0.498,6.0534,0.4805,0.6871,0.6154,0.0951,116.82,2362.08,0.502,0.6940500000000001
2022-03-21,FARM0127,B,-7.546908,112.058201,332,2,48,10781,370.08,3.31,39.22,35.0,9.9,81.9,13.2,0.739,0.6926,0.6283,6.664,0.5214,0.7654,0.6488,0.1427,0.7314,0.6448,0.5753,6.4459,0.4872,0.7112,0.6267,0.1263,0.7352,0.6687,0.6018,6.5549,0.5043,0.7383,0.6377,0.1345,117.28,2866.5,0.3982,0.70195
2023-05-15,FARM0127,B,-7.546908,112.058201,332,3,52,9258,307.05,2.92,24.76,31.7,2.6,83.1,14.1,0.6897,0.6884,0.645,5.4463,0.5299,0.7449,0.6267,0.0427,0.7651,0.7161,0.6055,7.5135,0.537,0.7616,0.6702,0.2009,0.7274,0.7023,0.6252,6.4799,0.5334,0.7532,0.6484,0.1218,116.84,2634.27,0.3748,0.71485
2024-07-08,FARM0127,B,-7.546908,112.058201,332,4,52,9189,267.26,3.06,32.82,26.9,1.1,87.1,16.2,0.7571,0.6452,0.6136,7.2325,0.545,0.8538,0.6701,0.1825,0.7682,0.7375,0.5566,7.6291,0.5362,0.8102,0.6714,0.2082,0.7626,0.6913,0.5851,7.4308,0.5406,0.832,0.6708,0.1953,113.14,2342.99,0.4149,0.72695
2021-01-25,FARM0128,B,-7.557246,112.069713,596,1,52,11217,355.61,2.67,17.04,32.2,41.6,70.8,14.5,0.6743,0.6622,0.5126,5.1402,0.4738,0.6254,0.5909,0.0138,0.7235,0.6379,0.5897,6.2345,0.4776,0.679,0.6176,0.1099,0.6989,0.6501,0.5511,5.6873,0.4757,0.6522,0.6042,0.0619,113.19,2279.76,0.4489,0.6745
2022-04-20,FARM0128,B,-7.557246,112.069713,596,2,56,10781,357.79,2.27,14.63,30.8,4.1,81.9,14.0,0.6954,0.6354,0.4913,5.5659,0.4801,0.7301,0.605,0.0536,0.7385,0.6614,0.5259,6.6484,0.5267,0.7757,0.6512,0.1415,0.717,0.6484,0.5086,6.1072,0.5034,0.7529,0.6281,0.0975,112.75,2522.52,0.4913999999999999,0.6827
2023-06-14,FARM0128,B,-7.557246,112.069713,596,3,52,9529,319.41,2.23,12.5,27.0,1.1,71.5,15.4,0.7326,0.6609,0.5953,6.4788,0.4951,0.7708,0.6316,0.1288,0.7454,0.6188,0.5221,6.8541,0.4677,0.714,0.6222,0.1564,0.739,0.6398,0.5587,6.6664,0.4814,0.7424,0.6269,0.1426,104.09,1930.5,0.4413,0.6894
2024-08-07,FARM0128,B,-7.557246,112.069713,596,4,52,9476,289.59,2.16,19.21,27.5,1.9,82.7,13.5,0.7404,0.7033,0.6076,6.7046,0.52,0.7705,0.6488,0.1456,0.7435,0.6871,0.622,6.7977,0.5116,0.712,0.6459,0.1524,0.742,0.6952,0.6148,6.7512,0.5158,0.7413,0.6474,0.149,115.38,2274.25,0.3852,0.7186
2021-01-25,FARM0129,B,-7.5306,112.03385,706,1,52,10810,330.26,3.02,42.39,29.1,14.4,77.2,16.1,0.6965,0.6274,0.6067,5.5892,0.4852,0.6893,0.6082,0.0556,0.748,0.6653,0.5601,6.9372,0.4978,0.7923,0.6407,0.1623,0.7222,0.6464,0.5834,6.2632,0.4915,0.7408,0.6244,0.109,113.18,2246.52,0.4166,0.6842999999999999
2022-02-19,FARM0129,B,-7.5306,112.03385,706,2,48,10987,356.15,2.61,29.56,34.9,12.1,81.9,15.4,0.6568,0.6901,0.4879,4.8283,0.4537,0.6128,0.5716,-0.0175,0.7022,0.685,0.5053,5.717,0.4883,0.6678,0.6128,0.0669,0.6795,0.6876,0.4966,5.2727,0.471,0.6403,0.5922,0.0247,112.87,2858.31,0.5034000000000001,0.68355
2023-04-15,FARM0129,B,-7.5306,112.03385,706,3,52,9454,317.01,3.09,33.71,35.0,1.8,71.5,13.2,0.7442,0.654,0.6076,6.8198,0.4989,0.7414,0.6394,0.154,0.6757,0.6488,0.4696,5.1674,0.4303,0.6069,0.5678,0.0165,0.71,0.6514,0.5386,5.9936,0.4646,0.6742,0.6036,0.0852,115.82,2502.5,0.4614,0.6807
2024-05-09,FARM0129,B,-7.5306,112.03385,706,4,48,10301,296.97,2.42,11.78,29.9,1.7,78.6,16.6,0.7102,0.648,0.5162,5.9018,0.5399,0.7674,0.6426,0.0827,0.7828,0.6998,0.5907,8.2077,0.5275,0.8272,0.6741,0.2429,0.7465,0.6739,0.5535,7.0548,0.5337,0.7973,0.6583,0.1628,108.69,2350.14,0.4465,0.7102
2021-02-24,FARM0130,B,-7.546904,112.06734,723,1,56,10173,355.16,3.54,55.53,33.2,0.6,83.2,13.4,0.7539,0.6359,0.5219,7.1267,0.5155,0.8026,0.6532,0.1754,0.7046,0.7252,0.5569,5.7711,0.4946,0.6979,0.6173,0.0716,0.7293,0.6805,0.5394,6.4489,0.5051,0.7503,0.6352,0.1235,114.33,2762.24,0.4606,0.7049
2022-03-21,FARM0130,B,-7.546904,112.06734,723,2,48,10229,345.98,2.66,29.74,32.7,13.6,78.0,16.9,0.6933,0.7075,0.6044,5.5217,0.5266,0.7343,0.6272,0.0496,0.6728,0.7171,0.5937,5.1115,0.4431,0.6593,0.5736,0.011,0.683,0.7123,0.599,5.3166,0.4849,0.6968,0.6004,0.0303,116.47,2550.6,0.401,0.6976500000000001
2023-04-15,FARM0130,B,-7.546904,112.06734,723,3,48,8796,307.59,2.98,24.19,32.9,5.1,85.8,14.0,0.6959,0.694,0.555,5.5758,0.5067,0.698,0.6188,0.0544,0.7688,0.6995,0.6017,7.6505,0.4724,0.7726,0.6359,0.2095,0.7323,0.6967,0.5784,6.6132,0.4896,0.7353,0.6274,0.132,113.06,2822.82,0.4216,0.7144999999999999
2024-05-09,FARM0130,B,-7.546904,112.06734,723,4,48,9001,323.49,2.56,19.13,32.2,3.2,70.9,16.4,0.6649,0.6593,0.4784,4.9685,0.459,0.6483,0.5784,-0.0032,0.7575,0.6771,0.5407,7.2469,0.4827,0.7232,0.6367,0.1835,0.7112,0.6682,0.5095,6.1077,0.4708,0.6858,0.6075,0.0902,113.97,2282.98,0.4905,0.6897
2020-12-26,FARM0131,B,-7.53542,112.054293,671,1,48,11095,361.8,2.96,26.19,29.5,12.8,70.2,13.7,0.6678,0.6442,0.5825,5.0203,0.4518,0.6302,0.576,0.002,0.7281,0.6609,0.5657,6.3554,0.4874,0.7586,0.6252,0.1194,0.6979,0.6526,0.5741,5.6878,0.4696,0.6944,0.6006,0.0607,116.5,2070.9,0.4258999999999999,0.6752499999999999
2022-02-19,FARM0131,B,-7.53542,112.054293,671,2,52,9895,310.22,2.84,20.2,34.9,0.7,83.0,13.3,0.7491,0.7034,0.5589,6.9726,0.5197,0.753,0.653,0.1648,0.7706,0.6365,0.564,7.7195,0.5062,0.7553,0.6563,0.2138,0.7599,0.6699,0.5614,7.346,0.513,0.7541,0.6547,0.1893,113.69,2896.7,0.4386,0.7149000000000001
2023-03-16,FARM0131,B,-7.53542,112.054293,671,3,48,10195,343.83,2.43,20.86,31.9,2.5,85.7,15.9,0.7476,0.673,0.5452,6.9242,0.5271,0.7949,0.6561,0.1614,0.6622,0.663,0.608,4.9213,0.4271,0.6352,0.5595,-0.0079,0.7049,0.668,0.5766,5.9227,0.4771,0.715,0.6078,0.0767,116.24,2733.83,0.4234,0.68645
2024-05-09,FARM0131,B,-7.53542,112.054293,671,4,52,10181,335.93,2.67,15.67,32.4,1.9,74.2,16.5,0.7196,0.63,0.5103,6.1323,0.4829,0.6861,0.6186,0.1017,0.7015,0.6605,0.5629,5.7008,0.5043,0.6694,0.6206,0.0655,0.7106,0.6453,0.5366,5.9166,0.4936,0.6778,0.6196,0.0836,113.06,2404.08,0.4634,0.67795
2021-02-24,FARM0132,B,-7.559685,112.033769,498,1,56,9933,345.11,2.84,25.97,30.5,21.7,82.5,15.3,0.6801,0.6456,0.51,5.2524,0.4913,0.7049,0.6029,0.0246,0.7412,0.6534,0.6373,6.7286,0.506,0.7828,0.6417,0.1474,0.7107,0.6495,0.5736,5.9905,0.4986,0.7439,0.6223,0.086,114.49,2516.25,0.4264,0.6800999999999999
2022-05-20,FARM0132,B,-7.559685,112.033769,498,2,56,9664,299.52,2.67,26.64,32.0,2.3,78.4,13.0,0.7395,0.6867,0.568,6.6761,0.4763,0.7782,0.6244,0.1436,0.7051,0.6552,0.6121,5.7817,0.5123,0.7315,0.6265,0.0725,0.7223,0.6709,0.5901,6.2289,0.4943,0.7548,0.6255,0.108,115.04,2508.8,0.4099,0.6966000000000001
2023-06-14,FARM0132,B,-7.559685,112.033769,498,3,48,9491,313.67,2.95,19.17,30.1,1.7,85.8,14.7,0.6768,0.6912,0.5157,5.1888,0.4952,0.6575,0.6031,0.0185,0.6875,0.712,0.4857,5.4007,0.4545,0.6134,0.5872,0.0385,0.6822,0.7016,0.5007,5.2948,0.4748,0.6355,0.5951,0.0285,113.74,2582.58,0.4993,0.6919
2024-09-06,FARM0132,B,-7.559685,112.033769,498,4,56,8901,284.6,2.42,13.85,22.1,0.6,77.8,16.2,0.6841,0.662,0.5353,5.3306,0.5012,0.7034,0.6099,0.032,0.7098,0.7221,0.5142,5.8924,0.4774,0.7159,0.6107,0.0819,0.6969,0.692,0.5248,5.6115,0.4893,0.7097,0.6103,0.057,94.05,1719.38,0.4752,0.69445
2020-12-26,FARM0133,B,-7.539279,112.030506,366,1,48,10899,349.27,2.68,16.84,26.0,3.1,72.1,14.0,0.7176,0.644,0.4998,6.0816,0.4868,0.7228,0.6197,0.0976,0.7782,0.735,0.6323,8.0192,0.5269,0.8472,0.6715,0.2319,0.7479,0.6895,0.5661,7.0504,0.5069,0.785,0.6456,0.1648,117.24,1874.6,0.4339,0.7187
2022-02-19,FARM0133,B,-7.539279,112.030506,366,2,52,10252,315.62,2.51,12.54,31.1,48.9,79.6,17.0,0.7173,0.6818,0.5985,6.0754,0.4989,0.7044,0.626,0.0971,0.6999,0.7421,0.5905,5.6635,0.5105,0.6569,0.6229,0.0622,0.7086,0.712,0.5945,5.8695,0.5047,0.6806,0.6244,0.0797,113.56,2475.56,0.4055,0.7102999999999999
2023-05-15,FARM0133,B,-7.539279,112.030506,366,3,56,9401,298.39,2.4,18.22,34.2,9.1,83.8,15.6,0.7721,0.6898,0.5381,7.7766,0.5626,0.9097,0.6869,0.2173,0.7194,0.6644,0.5438,6.1274,0.5188,0.7336,0.6373,0.1013,0.7458,0.6771,0.5409,6.952,0.5407,0.8216,0.6621,0.1593,116.5,2865.96,0.4591,0.71145
2024-07-08,FARM0133,B,-7.539279,112.030506,366,4,52,10374,295.35,2.2,14.22,29.9,5.1,80.9,14.5,0.7604,0.6315,0.5245,7.3487,0.5101,0.76,0.6535,0.1902,0.7288,0.6408,0.5183,6.3734,0.4893,0.6723,0.6266,0.1208,0.7446,0.6362,0.5214,6.861,0.4997,0.7162,0.64,0.1555,112.94,2418.91,0.4786,0.6904
2020-12-26,FARM0134,B,-7.568474,112.047193,664,1,48,9366,326.63,3.18,35.63,25.5,11.8,69.7,16.3,0.718,0.7108,0.5625,6.0931,0.5209,0.7246,0.6376,0.0985,0.7694,0.7357,0.5673,7.6728,0.516,0.768,0.6612,0.2109,0.7437,0.7233,0.5649,6.8829,0.5185,0.7463,0.6494,0.1547,114.26,1777.35,0.4351,0.7335
2022-03-21,FARM0134,B,-7.568474,112.047193,664,2,56,9672,340.66,2.46,19.47,35.0,4.3,84.7,14.8,0.6621,0.6308,0.5893,4.9187,0.468,0.6861,0.5817,-0.0082,0.7159,0.6498,0.4821,6.0396,0.4542,0.6502,0.6006,0.0942,0.689,0.6403,0.5357,5.4792,0.4611,0.6681,0.5911,0.043,115.15,2964.5,0.4643,0.66465
2023-05-15,FARM0134,B,-7.568474,112.047193,664,3,52,8890,311.48,3.11,33.46,31.2,1.1,86.1,15.3,0.6684,0.6125,0.4875,5.0317,0.4659,0.6195,0.5838,0.0032,0.7244,0.636,0.5864,6.2559,0.4781,0.749,0.6182,0.1116,0.6964,0.6243,0.5369,5.6438,0.472,0.6842,0.601,0.0574,114.59,2686.32,0.4631,0.66035
2024-08-07,FARM0134,B,-7.568474,112.047193,664,4,56,9619,289.48,2.79,21.38,22.9,3.8,75.8,16.1,0.7313,0.6733,0.4969,6.4421,0.5107,0.7861,0.6392,0.126,0.7094,0.7084,0.4718,5.8812,0.444,0.6626,0.5915,0.081,0.7203,0.6908,0.4844,6.1616,0.4774,0.7243,0.6154,0.1035,114.36,1735.82,0.5156000000000001,0.70555
2021-01-25,FARM0135,B,-7.532702,112.055224,688,1,52,10293,373.52,2.68,32.05,29.8,9.5,76.5,15.1,0.7248,0.6568,0.567,6.2686,0.5196,0.7763,0.6405,0.1126,0.7011,0.6364,0.5215,5.6914,0.4486,0.6698,0.5904,0.0647,0.713,0.6466,0.5443,5.98,0.4841,0.7231,0.6154,0.0886,114.24,2279.7,0.4557,0.6798
2022-02-19,FARM0135,B,-7.532702,112.055224,688,2,48,10888,345.95,2.78,25.22,30.3,12.5,86.2,16.9,0.6796,0.6718,0.5558,5.242,0.5063,0.6779,0.61,0.0236,0.7257,0.6666,0.4947,6.2923,0.4555,0.7267,0.6059,0.1144,0.7027,0.6692,0.5252,5.7672,0.4809,0.7023,0.6079,0.069,115.47,2611.86,0.4748,0.6859500000000001
2023-04-15,FARM0135,B,-7.532702,112.055224,688,3,52,9381,369.39,2.76,24.96,32.4,1.2,87.7,15.1,0.7321,0.6559,0.5381,6.4657,0.4853,0.7044,0.626,0.1278,0.6994,0.6918,0.6007,5.6526,0.4707,0.7098,0.6019,0.0613,0.7157,0.6739,0.5694,6.0592,0.478,0.7071,0.6139,0.0945,116.08,2841.48,0.4306,0.6948000000000001
2024-05-09,FARM0135,B,-7.532702,112.055224,688,4,48,10219,329.28,2.49,30.53,30.4,0.9,69.8,14.1,0.6961,0.6584,0.567,5.5802,0.5227,0.7241,0.6268,0.0548,0.7505,0.6587,0.5413,7.0168,0.5152,0.7749,0.6514,0.1678,0.7233,0.6585,0.5541,6.2985,0.519,0.7495,0.6391,0.1113,115.17,2121.92,0.4459,0.6909000000000001
2020-12-26,FARM0136,B,-7.534591,112.040081,339,1,48,10417,331.36,2.97,32.76,26.3,16.5,79.5,14.3,0.7437,0.6392,0.591,6.8036,0.5214,0.7647,0.6512,0.1528,0.7908,0.7146,0.5188,8.5594,0.5345,0.8123,0.6818,0.2625,0.7672,0.6769,0.5549,7.6815,0.528,0.7885,0.6665,0.2077,114.97,2090.85,0.4451000000000001,0.72205
2022-01-20,FARM0136,B,-7.534591,112.040081,339,2,48,9750,325.21,3.31,33.56,27.3,10.9,77.7,14.8,0.6633,0.6837,0.5562,4.9406,0.4708,0.646,0.5837,-0.006,0.7501,0.6238,0.5834,7.0037,0.4689,0.77,0.6252,0.1669,0.7067,0.6538,0.5698,5.9722,0.4698,0.708,0.6044,0.0805,116.73,2121.21,0.4302,0.68025
2023-02-14,FARM0136,B,-7.534591,112.040081,339,3,48,9404,305.37,2.58,20.81,33.1,5.5,79.2,16.7,0.7563,0.646,0.4808,7.2071,0.5086,0.831,0.6507,0.1808,0.7286,0.6303,0.5171,6.3696,0.4601,0.7288,0.61,0.1205,0.7425,0.6381,0.499,6.7883,0.4844,0.7799,0.6303,0.1506,113.27,2621.52,0.501,0.6903
2024-04-09,FARM0136,B,-7.534591,112.040081,339,4,52,10000,284.0,2.79,19.51,32.8,4.9,87.3,15.5,0.726,0.6725,0.578,6.2994,0.5369,0.8141,0.6497,0.115,0.6642,0.6302,0.4594,4.9559,0.4283,0.596,0.5612,-0.0044,0.6951,0.6513,0.5187,5.6276,0.4826,0.7051,0.6055,0.0553,114.29,2863.44,0.4813,0.6732
2021-02-24,FARM0137,B,-7.555115,112.054389,527,1,56,10625,365.06,2.68,25.78,32.7,3.1,70.1,14.7,0.6965,0.625,0.4963,5.5889,0.4875,0.6769,0.6094,0.0556,0.7078,0.6576,0.5666,5.8446,0.5139,0.7271,0.6287,0.0779,0.7021,0.6413,0.5314,5.7167,0.5007,0.702,0.6191,0.0667,116.71,2292.27,0.4686,0.6717
2022-05-20,FARM0137,B,-7.555115,112.054389,527,2,56,9811,331.87,2.94,23.38,31.2,11.4,78.2,15.2,0.728,0.7055,0.5077,6.3516,0.5319,0.7678,0.6483,0.1191,0.7091,0.6311,0.5285,5.8753,0.4738,0.7104,0.6084,0.0805,0.7185,0.6683,0.5181,6.1135,0.5028,0.7391,0.6283,0.0998,116.09,2439.84,0.4819,0.6934
2023-06-14,FARM0137,B,-7.555115,112.054389,527,3,48,10253,357.43,2.4,22.06,30.2,1.1,77.1,15.9,0.7455,0.663,0.4849,6.8584,0.5127,0.7542,0.6475,0.1567,0.685,0.7036,0.5333,5.3487,0.4626,0.6202,0.5904,0.0337,0.7152,0.6833,0.5091,6.1036,0.4877,0.6872,0.619,0.0952,113.76,2328.42,0.4909,0.6992499999999999
2024-07-08,FARM0137,B,-7.555115,112.054389,527,4,48,10352,332.11,2.75,24.13,27.5,1.8,75.3,13.1,0.7352,0.7191,0.5866,6.554,0.5188,0.7504,0.6455,0.1345,0.7665,0.6754,0.5316,7.5636,0.4941,0.7892,0.6475,0.2041,0.7508,0.6972,0.5591,7.0588,0.5064,0.7698,0.6465,0.1693,116.4,2070.75,0.4409,0.724
2021-01-25,FARM0138,B,-7.55192,112.050764,318,1,52,10252,387.12,3.33,46.73,31.7,33.4,74.3,13.9,0.7644,0.6562,0.5796,7.4905,0.5367,0.848,0.6697,0.1994,0.746,0.6849,0.591,6.8741,0.5292,0.7298,0.6564,0.1578,0.7552,0.6705,0.5853,7.1823,0.5329,0.7889,0.663,0.1786,114.5,2355.31,0.4147,0.71285
2022-02-19,FARM0138,B,-7.55192,112.050764,318,2,48,9508,354.13,2.68,21.0,31.8,7.3,82.8,16.1,0.7694,0.6379,0.6268,7.6718,0.5398,0.8559,0.6738,0.2108,0.7738,0.6878,0.5867,7.8436,0.5339,0.7968,0.673,0.2214,0.7716,0.6628,0.6067,7.7577,0.5368,0.8264,0.6734,0.2161,116.79,2633.04,0.3933,0.7172
2023-05-15,FARM0138,B,-7.55192,112.050764,318,3,56,9406,294.8,2.68,15.17,31.1,1.5,79.7,16.7,0.7574,0.6806,0.5271,7.2427,0.5167,0.7697,0.6556,0.1832,0.7342,0.6532,0.5194,6.5248,0.4512,0.6794,0.6073,0.1323,0.7458,0.6669,0.5233,6.8838,0.484,0.7245,0.6314,0.1577,114.2,2478.67,0.4767,0.70635
2024-08-07,FARM0138,B,-7.55192,112.050764,318,4,56,9646,312.0,2.87,34.87,25.6,0.9,86.7,14.8,0.7096,0.69,0.5232,5.886,0.4755,0.7124,0.6095,0.0814,0.7711,0.6306,0.4984,7.7372,0.4909,0.8037,0.6478,0.2149,0.7403,0.6603,0.5108,6.8116,0.4832,0.7581,0.6287,0.1481,114.39,2219.52,0.4892,0.7002999999999999
2021-01-25,FARM0139,B,-7.539567,112.049415,470,1,52,10518,356.79,2.91,25.76,29.6,13.4,82.3,16.6,0.721,0.6956,0.5371,6.1685,0.5392,0.7568,0.6482,0.1046,0.7857,0.7085,0.5881,8.331,0.5436,0.8558,0.6841,0.2499,0.7533,0.7021,0.5626,7.2498,0.5414,0.8063,0.6661,0.1772,115.47,2436.08,0.4374,0.7277
2022-02-19,FARM0139,B,-7.539567,112.049415,470,2,48,9379,349.71,2.81,30.25,31.3,9.1,78.7,15.0,0.6878,0.7039,0.5049,5.407,0.5009,0.6768,0.6118,0.0391,0.7252,0.6861,0.6058,6.2789,0.4927,0.7151,0.6267,0.1134,0.7065,0.695,0.5553,5.843,0.4968,0.6959,0.6192,0.0762,115.22,2463.31,0.4447,0.70075
2023-03-16,FARM0139,B,-7.539567,112.049415,470,3,48,10306,299.05,2.88,20.18,33.0,20.4,78.9,14.0,0.6826,0.6549,0.4994,5.3003,0.5088,0.6966,0.6128,0.0292,0.7695,0.7182,0.4948,7.677,0.484,0.7901,0.6431,0.2112,0.726,0.6865,0.4971,6.4886,0.4964,0.7433,0.6279,0.1202,115.91,2603.7,0.5029,0.70625
2024-04-09,FARM0139,B,-7.539567,112.049415,470,4,48,9272,274.49,2.29,12.58,34.3,8.8,68.8,16.7,0.6937,0.6866,0.5112,5.5294,0.5086,0.7012,0.6187,0.0503,0.7243,0.7258,0.5313,6.2535,0.4801,0.6727,0.6193,0.1114,0.709,0.7062,0.5213,5.8914,0.4944,0.6869,0.619,0.0808,96.87,2359.84,0.4787,0.7076
2020-12-26,FARM0140,B,-7.546696,112.035732,603,1,48,9580,375.97,3.19,37.87,26.1,1.4,72.8,13.4,0.7715,0.6692,0.5064,7.7523,0.548,0.8014,0.6792,0.2158,0.7739,0.688,0.5211,7.8461,0.541,0.7565,0.6768,0.2216,0.7727,0.6786,0.5137,7.7992,0.5445,0.779,0.678,0.2187,114.28,1900.08,0.4863,0.72565
2022-01-20,FARM0140,B,-7.546696,112.035732,603,2,48,9492,361.5,3.24,44.9,29.9,12.7,80.1,14.5,0.6848,0.6521,0.4684,5.3443,0.4614,0.6412,0.5896,0.0333,0.7121,0.6672,0.513,5.9464,0.5157,0.6703,0.6319,0.0865,0.6984,0.6597,0.4907,5.6454,0.4886,0.6558,0.6108,0.0599,114.54,2394.99,0.5093,0.6790499999999999
2023-04-15,FARM0140,B,-7.546696,112.035732,603,3,56,8896,327.74,2.72,22.64,33.3,1.9,73.2,16.7,0.6801,0.7044,0.596,5.2527,0.4872,0.6611,0.6008,0.0247,0.7692,0.6827,0.5935,7.6658,0.4964,0.7576,0.6501,0.2105,0.7247,0.6935,0.5947,6.4593,0.4918,0.7093,0.6255,0.1176,113.65,2437.56,0.4053,0.7091000000000001
2024-05-09,FARM0140,B,-7.546696,112.035732,603,4,48,9892,315.06,3.1,28.66,31.3,8.1,83.8,13.5,0.6606,0.6942,0.5717,4.8929,0.4551,0.6525,0.5742,-0.0108,0.7611,0.6713,0.5129,7.3705,0.4611,0.6985,0.6255,0.1916,0.7108,0.6827,0.5423,6.1317,0.4581,0.6755,0.5998,0.0904,115.68,2622.94,0.4577,0.69675
2020-12-26,FARM0141,B,-7.555061,112.059715,496,1,48,9913,356.38,3.15,26.59,30.4,7.3,75.0,17.0,0.6885,0.6429,0.613,5.4207,0.496,0.7303,0.6097,0.0404,0.6938,0.664,0.5946,5.5319,0.4564,0.6575,0.5913,0.0505,0.6912,0.6534,0.6038,5.4763,0.4762,0.6939,0.6005,0.0454,113.98,2280.0,0.3962,0.6723
2022-01-20,FARM0141,B,-7.555061,112.059715,496,2,48,10673,299.2,3.15,18.79,32.1,23.1,85.8,15.3,0.7019,0.7036,0.6165,5.7098,0.491,0.6658,0.614,0.0663,0.7565,0.7113,0.4817,7.2135,0.4916,0.7648,0.6413,0.1812,0.7292,0.7074,0.5491,6.4617,0.4913,0.7153,0.6277,0.1238,113.52,2754.18,0.4509,0.7182999999999999
