state,variety,area_hectare,soil_type,soil_ph,soil_moisture,rainfall_mm,temperature_c,humidity_pct,growth_stage,historical_yield,yield
Jammu And Kashmir,Co 86032,5.0,Alluvial Soil,7.3,50.8,1400.0,31.4,65.0,Grand Growth,45.0,1.8
Jammu And Kashmir,Co 86032,19.0,Alluvial Soil,7.26,58.7,1400.0,31.4,72.2,Maturity,45.0,1.84
Jammu And Kashmir,Co 86032,54.0,Alluvial Soil,6.82,58.8,1400.0,31.4,74.8,Harvest,45.0,1.86
Jammu And Kashmir,Co 86032,1282.0,Alluvial Soil,6.6,55.0,1400.0,31.4,76.6,Planting,45.0,1.5
Jammu And Kashmir,Co 86032,14.0,Alluvial Soil,7.3,55.5,1400.0,31.4,71.6,Germination,155.0,178.57
Jammu And Kashmir,Co 86032,5.0,Alluvial Soil,6.96,55.9,1400.0,31.4,73.5,Tillering,178.57,180.0
Jammu And Kashmir,Co 86032,19.0,Alluvial Soil,7.14,49.3,1400.0,31.4,77.2,Grand Growth,180.0,184.21
Jammu And Kashmir,Co 86032,54.0,Sandy Loam,6.23,52.2,1400.0,31.4,72.1,Maturity,184.21,185.74
Jammu And Kashmir,Co 86032,10.0,Alluvial Soil,7.09,52.6,1400.0,31.4,57.4,Harvest,185.74,186.0
Jammu And Kashmir,Co 86032,9.0,Alluvial Soil,7.59,67.2,1400.0,31.4,62.5,Planting,186.0,148.89
Jammu And Kashmir,Co 86032,1282.0,Alluvial Soil,7.02,57.6,1400.0,31.4,60.3,Germination,148.89,150.0
Jammu And Kashmir,Co 86032,10.0,Alluvial Soil,6.79,54.6,1400.0,31.4,68.3,Tillering,150.0,145.0
Jammu And Kashmir,Co 86032,15.0,Alluvial Soil,7.66,57.3,1400.0,31.4,70.5,Grand Growth,145.0,186.67
Jharkhand,Co 86032,316.67,Alluvial Soil,7.31,42.0,1400.0,31.4,67.3,Maturity,45.0,44.72
Jharkhand,Co 86032,333.29,Alluvial Soil,7.3,54.9,1400.0,31.4,72.7,Harvest,44.72,42.01
Jharkhand,Co 86032,129.6,Alluvial Soil,7.42,61.1,1400.0,31.4,72.3,Maturity,45.0,41.98
Jharkhand,Co 86032,38.2,Alluvial Soil,6.68,48.7,1400.0,31.4,74.5,Planting,47.4,44.76
Jharkhand,Co 86032,40.46,Alluvial Soil,7.11,64.9,1400.0,31.4,65.5,Germination,44.76,42.02
Jharkhand,Co 86032,338.45,Clay Loam,6.57,62.1,1400.0,31.4,69.4,Tillering,45.0,2.85
Jharkhand,Co 86032,542.97,Alluvial Soil,6.87,53.7,1400.0,31.4,71.6,Grand Growth,45.0,25.71
Jharkhand,Co 86032,130.68,Alluvial Soil,7.08,50.3,1400.0,31.4,73.5,Maturity,25.71,4.12
Jharkhand,Co 86032,72.36,Alluvial Soil,7.18,56.2,1400.0,31.4,71.2,Harvest,45.0,44.78
Jharkhand,Co 86032,77.62,Alluvial Soil,6.96,58.0,1400.0,31.4,78.3,Planting,44.78,42.0
Jharkhand,Co 86032,118.28,Alluvial Soil,7.47,68.7,1400.0,31.4,55.7,Planting,45.0,44.72
Jharkhand,Co 86032,142.89,Alluvial Soil,7.15,59.2,1400.0,31.4,62.7,Germination,44.72,41.99
Jharkhand,Co 86032,37.51,Alluvial Soil,7.12,52.5,1400.0,31.4,64.4,Harvest,45.0,44.79
Jharkhand,Co 86032,3.7,Red Loam,6.91,52.3,1400.0,31.4,75.5,Planting,45.0,43.24
Jharkhand,Co 86032,239.27,Alluvial Soil,7.11,61.0,1400.0,31.4,68.9,Maturity,45.0,42.0
Jharkhand,Co 86032,4.87,Red Loam,6.15,61.9,1400.0,31.4,61.9,Maturity,45.0,4.52
Karnataka,Co 86032,53888.0,Red Loam,6.98,56.3,1400.0,31.4,62.9,Planting,106.49,114.0
Karnataka,Co 86032,62050.0,Red Loam,6.62,58.2,1400.0,31.4,67.3,Germination,114.0,113.05
Karnataka,Co 86032,60450.0,Red Loam,7.09,49.2,1400.0,31.4,63.6,Tillering,113.05,92.15
Karnataka,Co 86032,58694.0,Red Loam,6.2,62.5,1400.0,31.4,73.1,Grand Growth,92.15,89.3
Karnataka,Co 86032,38744.0,Red Loam,6.9,64.3,1400.0,31.4,75.0,Maturity,89.3,73.15
Karnataka,Co 86032,37783.0,Red Loam,6.22,66.8,1400.0,31.4,63.6,Harvest,73.15,91.2
Karnataka,Co 86032,48913.0,Red Loam,6.42,68.2,1400.0,31.4,65.1,Planting,91.2,87.4
Karnataka,Co 86032,57399.0,Red Loam,6.67,68.1,1400.0,31.4,73.6,Germination,87.4,88.35
Karnataka,Co 86032,56598.0,Red Loam,6.27,55.8,1400.0,31.4,65.1,Tillering,88.35,103.55
Karnataka,Co 86032,63833.0,Red Loam,6.29,58.6,1400.0,31.4,62.1,Grand Growth,103.55,102.6
Karnataka,Co 86032,79930.0,Red Loam,6.5,60.9,1400.0,31.4,73.7,Maturity,102.6,98.8
Karnataka,Co 86032,89361.0,Red Loam,5.97,58.3,1400.0,31.4,69.9,Harvest,98.8,90.25
Karnataka,Co 86032,91361.0,Red Loam,6.25,67.7,1400.0,31.4,67.8,Planting,90.25,87.4
Karnataka,Co 86032,86942.0,Alluvial Soil,7.62,55.0,1400.0,31.4,70.8,Germination,87.4,103.55
Karnataka,Co 86032,93679.0,Red Loam,6.09,46.3,1400.0,31.4,66.2,Tillering,103.55,109.25
Karnataka,Co 86032,1484.0,Red Loam,6.85,51.7,1400.0,31.4,68.4,Planting,105.4,100.7
Karnataka,Co 86032,1548.0,Alluvial Soil,6.86,63.2,1400.0,31.4,60.5,Germination,100.7,102.6
Karnataka,Co 86032,1608.0,Red Loam,6.59,55.1,1400.0,31.4,69.1,Tillering,102.6,80.75
Karnataka,Co 86032,1959.0,Red Loam,6.93,65.6,1400.0,31.4,70.3,Grand Growth,80.75,92.15
Karnataka,Co 86032,589.0,Red Loam,6.89,49.8,1400.0,31.4,65.0,Maturity,92.15,67.45
Karnataka,Co 86032,331.0,Red Loam,6.02,51.4,1400.0,31.4,81.5,Harvest,67.45,88.35
Karnataka,Co 86032,1753.0,Red Loam,6.64,45.1,1400.0,31.4,79.1,Planting,88.35,96.9
Karnataka,Co 86032,8.0,Alluvial Soil,7.08,53.4,1400.0,31.4,70.1,Germination,96.9,84.5
Karnataka,Co 86032,93.0,Red Loam,6.72,50.7,1400.0,31.4,66.8,Tillering,84.5,86.45
Karnataka,Co 86032,8.0,Alluvial Soil,6.93,51.0,1400.0,31.4,74.5,Grand Growth,86.45,96.88
Karnataka,Co 86032,3.0,Red Loam,5.96,51.5,1400.0,31.4,79.6,Maturity,96.88,83.67
Karnataka,Co 86032,1.0,Red Loam,6.8,51.4,1400.0,31.4,64.6,Harvest,83.67,89.0
Karnataka,Co 86032,125173.0,Red Loam,6.56,60.2,1400.0,31.4,59.8,Maturity,82.4,89.3
Karnataka,Co 86032,140512.0,Red Loam,7.16,56.6,1400.0,31.4,70.5,Harvest,89.3,93.1
Karnataka,Co 86032,174706.0,Red Loam,6.66,54.4,1400.0,31.4,74.8,Planting,93.1,102.6
Karnataka,Co 86032,156043.0,Red Loam,6.95,50.3,1400.0,31.4,64.9,Germination,102.6,70.3
Karnataka,Co 86032,145133.0,Red Loam,6.68,54.1,1400.0,31.4,55.9,Tillering,70.3,75.05
Karnataka,Co 86032,105237.0,Red Loam,6.45,49.2,1400.0,31.4,69.7,Grand Growth,75.05,46.55
Karnataka,Co 86032,92971.0,Red Loam,6.45,50.7,1400.0,31.4,68.6,Maturity,46.55,88.35
Karnataka,Co 86032,97762.0,Red Loam,6.4,56.8,1400.0,31.4,61.0,Harvest,88.35,84.55
Karnataka,Co 86032,102845.0,Red Loam,5.97,58.1,1400.0,31.4,60.2,Planting,84.55,90.25
Karnataka,Co 86032,114181.0,Red Loam,6.34,50.9,1400.0,31.4,70.9,Germination,90.25,84.55
Karnataka,Co 86032,147298.0,Red Loam,6.37,66.9,1400.0,31.4,71.5,Tillering,84.55,101.65
Karnataka,Co 86032,187884.0,Red Loam,7.6,53.1,1400.0,31.4,77.0,Grand Growth,101.65,95.95
Karnataka,Co 86032,171205.0,Black Soil,7.45,67.4,1400.0,31.4,67.2,Maturity,95.95,95.0
Karnataka,Co 86032,168128.0,Red Loam,6.82,59.9,1400.0,31.4,66.9,Harvest,95.0,82.65
Karnataka,Co 86032,159443.0,Red Loam,6.84,64.2,1400.0,31.4,74.5,Planting,82.65,90.25
Karnataka,Co 86032,180571.0,Red Loam,6.73,59.5,1400.0,31.4,70.8,Germination,90.25,90.25
Karnataka,Co 86032,6945.0,Red Loam,6.44,54.8,1400.0,31.4,64.9,Maturity,64.87,70.3
Karnataka,Co 86032,7336.0,Red Loam,6.52,56.8,1400.0,31.4,63.6,Harvest,70.3,89.3
Karnataka,Co 86032,7174.0,Red Loam,6.55,61.0,1400.0,31.4,73.1,Planting,89.3,109.25
Karnataka,Co 86032,7666.0,Red Loam,5.5,53.9,1400.0,31.4,67.7,Germination,109.25,97.85
Karnataka,Co 86032,5327.0,Red Loam,6.59,60.5,1400.0,31.4,62.6,Tillering,97.85,72.2
Karnataka,Co 86032,1831.0,Red Loam,6.32,59.2,1400.0,31.4,67.3,Grand Growth,72.2,66.5
Karnataka,Co 86032,3531.0,Red Loam,6.52,52.4,1400.0,31.4,62.8,Maturity,66.5,95.95
Karnataka,Co 86032,3293.0,Red Loam,7.07,57.4,1400.0,31.4,65.5,Harvest,95.95,90.25
Karnataka,Co 86032,2402.0,Red Loam,6.84,63.0,1400.0,31.4,79.2,Planting,90.25,84.55
Karnataka,Co 86032,1932.0,Black Soil,7.8,70.5,1400.0,31.4,67.8,Germination,84.55,129.2
Karnataka,Co 86032,2464.0,Red Loam,6.84,63.2,1400.0,31.4,74.9,Tillering,129.2,96.9
Karnataka,Co 86032,1363.0,Red Loam,7.15,50.5,1400.0,31.4,76.8,Grand Growth,96.9,95.95
Karnataka,Co 86032,3806.0,Red Loam,6.03,58.6,1400.0,31.4,63.7,Maturity,95.95,83.6
Karnataka,Co 86032,5660.0,Red Loam,6.47,55.1,1400.0,31.4,74.4,Harvest,83.6,85.5
Karnataka,Co 86032,6004.0,Red Loam,6.67,53.2,1400.0,31.4,78.7,Planting,85.5,80.75
Karnataka,Co 86032,3406.0,Red Loam,5.55,56.0,1400.0,31.4,71.7,Germination,80.75,102.6
Karnataka,Co 86032,1585.0,Red Loam,6.83,57.8,1400.0,31.4,69.0,Maturity,89.54,94.05
Karnataka,Co 86032,66.0,Red Loam,6.78,57.6,1400.0,31.4,66.7,Harvest,94.05,100.7
Karnataka,Co 86032,58.0,Red Loam,6.82,54.1,1400.0,31.4,66.4,Planting,100.7,102.6
Karnataka,Co 86032,50.0,Red Loam,6.27,56.5,1400.0,31.4,58.8,Germination,102.6,80.76
Karnataka,Co 86032,91.0,Red Loam,6.38,62.4,1400.0,31.4,72.1,Tillering,80.76,84.55
Karnataka,Co 86032,5.0,Red Loam,7.6,51.8,1400.0,31.4,71.9,Grand Growth,84.55,65.6
Karnataka,Co 86032,20.0,Red Loam,6.79,50.5,1400.0,31.4,70.4,Maturity,65.6,87.4
Karnataka,Co 86032,20.0,Red Loam,5.76,53.2,1400.0,31.4,72.1,Harvest,87.4,84.55
Karnataka,Co 86032,3.0,Red Loam,6.04,59.0,1400.0,31.4,78.8,Planting,84.55,97.0
Karnataka,Co 86032,12.0,Red Loam,6.47,55.9,1400.0,31.4,66.5,Germination,97.0,83.58
Karnataka,Co 86032,2.0,Red Loam,6.15,57.0,1400.0,31.4,74.2,Tillering,83.58,91.0
Karnataka,Co 86032,22571.0,Red Loam,6.8,62.9,1400.0,31.4,70.8,Harvest,68.5,68.4
Karnataka,Co 86032,26826.0,Red Loam,6.69,58.1,1400.0,31.4,71.4,Planting,68.4,79.8
Karnataka,Co 86032,30929.0,Red Loam,6.46,63.3,1400.0,31.4,67.3,Germination,79.8,67.45
Karnataka,Co 86032,29225.0,Black Soil,7.26,61.6,1400.0,31.4,60.4,Tillering,67.45,48.45
Karnataka,Co 86032,30943.0,Red Loam,6.22,57.5,1400.0,31.4,64.0,Grand Growth,48.45,72.2
Karnataka,Co 86032,23197.0,Alluvial Soil,7.25,64.1,1400.0,31.4,74.3,Maturity,72.2,63.65
Karnataka,Co 86032,23366.0,Red Loam,6.3,59.8,1400.0,31.4,77.5,Harvest,63.65,65.55
Karnataka,Co 86032,26114.0,Red Loam,6.79,47.7,1400.0,31.4,72.0,Planting,65.55,72.2
Karnataka,Co 86032,27086.0,Red Loam,6.63,61.1,1400.0,31.4,75.1,Germination,72.2,68.4
Karnataka,Co 86032,24616.0,Red Loam,6.51,52.1,1400.0,31.4,73.6,Tillering,68.4,57.95
Karnataka,Co 86032,25686.0,Red Loam,6.7,59.5,1400.0,31.4,68.7,Grand Growth,57.95,70.3
Karnataka,Co 86032,31299.0,Red Loam,6.35,56.0,1400.0,31.4,69.9,Maturity,70.3,70.3
Karnataka,Co 86032,25507.0,Red Loam,6.02,60.8,1400.0,31.4,69.1,Harvest,70.3,68.4
Karnataka,Co 86032,31522.0,Red Loam,7.19,46.8,1400.0,31.4,74.4,Planting,68.4,69.35
Karnataka,Co 86032,26490.0,Black Soil,6.94,69.4,1400.0,31.4,76.4,Germination,69.35,73.15
Karnataka,Co 86032,28867.0,Red Loam,7.31,53.9,1400.0,31.4,68.9,Tillering,73.15,65.55
Karnataka,Co 86032,56484.0,Red Loam,6.55,64.4,1400.0,31.4,76.6,Planting,100.43,102.6
Karnataka,Co 86032,15680.0,Red Loam,6.66,64.5,1400.0,31.4,71.6,Germination,102.6,114.0
Karnataka,Co 86032,20426.0,Red Loam,7.04,61.4,1400.0,31.4,76.1,Tillering,114.0,84.55
Karnataka,Co 86032,20460.0,Alluvial Soil,7.53,58.0,1400.0,31.4,63.9,Grand Growth,84.55,52.25
Karnataka,Co 86032,18537.0,Red Loam,7.3,55.6,1400.0,31.4,68.7,Maturity,52.25,73.15
Karnataka,Co 86032,8068.0,Red Loam,5.75,56.4,1400.0,31.4,58.7,Harvest,73.15,62.7
Karnataka,Co 86032,11364.0,Red Loam,6.93,45.4,1400.0,31.4,62.0,Planting,62.7,76.0
Karnataka,Co 86032,22734.0,Red Loam,6.18,58.0,1400.0,31.4,70.3,Germination,76.0,63.65
Karnataka,Co 86032,29191.0,Red Loam,6.45,55.6,1400.0,31.4,75.5,Tillering,63.65,55.1
Karnataka,Co 86032,20604.0,Red Loam,6.42,59.7,1400.0,31.4,64.0,Grand Growth,55.1,53.2
Karnataka,Co 86032,27663.0,Clay Loam,6.57,71.0,1400.0,31.4,66.8,Maturity,53.2,68.4
Karnataka,Co 86032,41377.0,Red Loam,6.32,55.3,1400.0,31.4,72.3,Harvest,68.4,83.6
Karnataka,Co 86032,44208.0,Red Loam,6.61,55.2,1400.0,31.4,68.2,Planting,83.6,73.15
Karnataka,Co 86032,37382.0,Red Loam,6.85,52.9,1400.0,31.4,65.1,Germination,73.15,74.1
Karnataka,Co 86032,44914.0,Red Loam,6.4,52.6,1400.0,31.4,69.5,Tillering,74.1,76.95
Karnataka,Co 86032,49050.0,Red Loam,6.45,50.5,1400.0,31.4,66.1,Grand Growth,76.95,79.8
Karnataka,Co 86032,19079.0,Alluvial Soil,7.16,65.3,1400.0,31.4,67.5,Planting,118.26,120.65
Karnataka,Co 86032,15397.0,Red Loam,6.3,55.1,1400.0,31.4,77.4,Germination,120.65,120.65
Karnataka,Co 86032,18026.0,Black Soil,7.22,75.1,1400.0,31.4,69.4,Tillering,120.65,95.95
Karnataka,Co 86032,16755.0,Red Loam,6.47,60.7,1400.0,31.4,70.2,Grand Growth,95.95,100.7
Karnataka,Co 86032,7581.0,Red Loam,6.85,53.8,1400.0,31.4,67.6,Maturity,100.7,82.65
Karnataka,Co 86032,6365.0,Clay Loam,6.78,60.1,1400.0,31.4,64.4,Harvest,82.65,92.15
Karnataka,Co 86032,8039.0,Red Loam,6.69,50.9,1400.0,31.4,55.8,Planting,92.15,87.4
Karnataka,Co 86032,8465.0,Red Loam,7.35,67.3,1400.0,31.4,67.0,Germination,87.4,95.0
Karnataka,Co 86032,8665.0,Red Loam,6.93,63.8,1400.0,31.4,72.5,Tillering,95.0,82.65
Karnataka,Co 86032,8511.0,Red Loam,7.12,64.2,1400.0,31.4,62.5,Grand Growth,82.65,84.55
Karnataka,Co 86032,6422.0,Alluvial Soil,7.21,65.0,1400.0,31.4,58.4,Maturity,84.55,104.5
Karnataka,Co 86032,8513.0,Red Loam,7.2,54.7,1400.0,31.4,65.6,Harvest,104.5,125.4
Karnataka,Co 86032,7548.0,Red Loam,6.34,56.8,1400.0,31.4,72.6,Planting,125.4,74.1
Karnataka,Co 86032,3050.0,Red Loam,5.59,57.7,1400.0,31.4,67.7,Germination,74.1,95.0
Karnataka,Co 86032,3573.0,Red Loam,6.48,55.9,1400.0,31.4,65.7,Tillering,95.0,83.6
Karnataka,Co 86032,41.0,Red Loam,6.94,65.5,1400.0,31.4,67.0,Harvest,89.53,95.95
Karnataka,Co 86032,267.0,Clay Loam,6.61,62.3,1400.0,31.4,75.7,Planting,95.95,96.9
Karnataka,Co 86032,202.0,Red Loam,6.43,56.7,1400.0,31.4,69.0,Germination,96.9,91.2
Karnataka,Co 86032,212.0,Red Loam,6.42,63.5,1400.0,31.4,68.4,Tillering,91.2,83.6
Karnataka,Co 86032,58.0,Red Loam,6.42,63.7,1400.0,31.4,70.8,Grand Growth,83.6,91.21
Karnataka,Co 86032,1488.0,Clay Loam,7.22,67.0,1400.0,31.4,75.7,Planting,107.42,110.2
Karnataka,Co 86032,1235.0,Red Loam,6.41,53.3,1400.0,31.4,67.8,Germination,110.2,114.0
Karnataka,Co 86032,2037.0,Black Soil,7.72,71.4,1400.0,31.4,65.5,Tillering,114.0,77.9
Karnataka,Co 86032,1867.0,Red Loam,6.68,57.7,1400.0,31.4,78.6,Grand Growth,77.9,80.75
Karnataka,Co 86032,1790.0,Red Loam,6.67,59.0,1400.0,31.4,73.8,Maturity,80.75,97.85
Karnataka,Co 86032,1274.0,Red Loam,7.16,60.9,1400.0,31.4,67.8,Harvest,97.85,85.5
Karnataka,Co 86032,1504.0,Red Loam,6.21,45.6,1400.0,31.4,71.4,Planting,85.5,88.35
Karnataka,Co 86032,2632.0,Red Loam,6.28,63.5,1400.0,31.4,62.7,Germination,88.35,78.85
Karnataka,Co 86032,827.0,Red Loam,6.79,57.8,1400.0,31.4,78.5,Tillering,78.85,77.9
Karnataka,Co 86032,688.0,Red Loam,5.8,61.8,1400.0,31.4,67.3,Grand Growth,77.9,57.0
Karnataka,Co 86032,620.0,Red Loam,6.23,56.6,1400.0,31.4,62.2,Maturity,57.0,78.85
Karnataka,Co 86032,817.0,Red Loam,7.14,52.7,1400.0,31.4,60.9,Harvest,78.85,78.85
Karnataka,Co 86032,894.0,Black Soil,7.91,76.5,1400.0,31.4,64.6,Planting,78.85,76.95
Karnataka,Co 86032,1532.0,Red Loam,6.47,61.1,1400.0,31.4,64.1,Germination,76.95,56.05
Karnataka,Co 86032,1546.0,Alluvial Soil,7.08,49.9,1400.0,31.4,60.5,Tillering,56.05,57.0
Karnataka,Co 86032,1391.0,Red Loam,6.38,55.5,1400.0,31.4,70.8,Grand Growth,57.0,95.0
Karnataka,Co 86032,8378.0,Red Loam,6.25,65.8,1400.0,31.4,70.4,Planting,91.0,98.8
Karnataka,Co 86032,1314.0,Red Loam,6.6,55.7,1400.0,31.4,69.7,Germination,98.8,100.7
Karnataka,Co 86032,2095.0,Red Loam,6.75,55.5,1400.0,31.4,69.8,Tillering,100.7,102.6
Karnataka,Co 86032,2231.0,Red Loam,6.46,50.4,1400.0,31.4,67.6,Grand Growth,102.6,80.75
Karnataka,Co 86032,1385.0,Red Loam,6.67,51.4,1400.0,31.4,75.2,Maturity,80.75,82.65
Karnataka,Co 86032,330.0,Red Loam,6.15,66.6,1400.0,31.4,78.6,Harvest,82.65,67.45
Karnataka,Co 86032,60.0,Red Loam,6.97,48.4,1400.0,31.4,63.4,Planting,67.45,87.4
Karnataka,Co 86032,65.0,Red Loam,6.27,60.6,1400.0,31.4,75.5,Germination,87.4,84.55
Karnataka,Co 86032,4.0,Red Loam,6.25,58.4,1400.0,31.4,68.8,Tillering,84.55,97.0
Karnataka,Co 86032,10.0,Red Loam,6.48,47.5,1400.0,31.4,76.1,Grand Growth,97.0,91.2
Karnataka,Co 86032,37.0,Red Loam,6.21,57.5,1400.0,31.4,71.6,Maturity,91.2,83.59
Karnataka,Co 86032,2154.0,Red Loam,6.16,58.4,1400.0,31.4,63.6,Grand Growth,83.56,87.4
Karnataka,Co 86032,598.0,Red Loam,6.02,56.0,1400.0,31.4,69.8,Maturity,87.4,100.7
Karnataka,Co 86032,340.0,Red Loam,6.18,58.3,1400.0,31.4,72.3,Harvest,100.7,102.6
Karnataka,Co 86032,378.0,Red Loam,6.61,55.6,1400.0,31.4,75.0,Planting,102.6,80.75
Karnataka,Co 86032,197.0,Red Loam,5.59,55.0,1400.0,31.4,76.8,Germination,80.75,84.55
Karnataka,Co 86032,23.0,Red Loam,7.02,57.4,1400.0,31.4,73.0,Tillering,84.55,65.57
Karnataka,Co 86032,18.0,Red Loam,6.36,56.0,1400.0,31.4,72.9,Grand Growth,65.57,87.39
Karnataka,Co 86032,19.0,Red Loam,6.63,66.1,1400.0,31.4,69.1,Maturity,87.39,86.47
Karnataka,Co 86032,16.0,Red Loam,5.5,62.4,1400.0,31.4,64.9,Harvest,86.47,95.94
Karnataka,Co 86032,16.0,Red Loam,6.9,58.2,1400.0,31.4,69.0,Planting,95.94,96.88
Karnataka,Co 86032,19.0,Red Loam,6.85,62.1,1400.0,31.4,73.0,Germination,96.88,91.21
Karnataka,Co 86032,25.0,Red Loam,5.76,65.8,1400.0,31.4,65.8,Tillering,91.21,83.6
Karnataka,Co 86032,16.0,Red Loam,6.88,61.9,1400.0,31.4,66.8,Grand Growth,83.6,90.25
Karnataka,Co 86032,10.0,Red Loam,7.04,57.6,1400.0,31.4,66.2,Maturity,90.25,91.2
Karnataka,Co 86032,14872.0,Red Loam,6.24,62.8,1400.0,31.4,71.8,Harvest,45.0,37.05
Karnataka,Co 86032,16906.0,Red Loam,6.61,60.0,1400.0,31.4,50.5,Planting,37.05,125.4
Karnataka,Co 86032,22295.0,Red Loam,5.99,52.2,1400.0,31.4,59.0,Germination,125.4,97.85
Karnataka,Co 86032,19992.0,Red Loam,5.77,52.6,1400.0,31.4,70.7,Tillering,97.85,107.35
Karnataka,Co 86032,8150.0,Red Loam,5.97,57.5,1400.0,31.4,79.1,Grand Growth,107.35,85.5
Karnataka,Co 86032,5890.0,Red Loam,6.42,65.3,1400.0,31.4,76.2,Maturity,85.5,111.15
Karnataka,Co 86032,3653.0,Red Loam,6.53,67.6,1400.0,31.4,66.4,Harvest,111.15,123.5
Karnataka,Co 86032,7222.0,Red Loam,6.27,50.1,1400.0,31.4,72.0,Planting,123.5,112.1
Karnataka,Co 86032,2679.0,Red Loam,6.26,48.3,1400.0,31.4,71.4,Germination,112.1,106.4
Karnataka,Co 86032,3697.0,Red Loam,6.3,57.2,1400.0,31.4,75.4,Tillering,106.4,122.55
Karnataka,Co 86032,4865.0,Red Loam,6.55,61.5,1400.0,31.4,71.9,Grand Growth,122.55,135.85
Karnataka,Co 86032,5281.0,Red Loam,6.45,57.1,1400.0,31.4,62.3,Maturity,135.85,133.0
Karnataka,Co 86032,4362.0,Red Loam,6.9,58.8,1400.0,31.4,75.0,Harvest,133.0,110.2
Karnataka,Co 86032,6900.0,Red Loam,6.15,63.6,1400.0,31.4,70.3,Planting,110.2,114.95
Karnataka,Co 86032,9523.0,Red Loam,6.82,67.5,1400.0,31.4,65.1,Germination,114.95,128.25
Karnataka,Co 86032,7762.0,Red Loam,6.04,46.2,1400.0,31.4,67.6,Maturity,58.88,57.0
Karnataka,Co 86032,3906.0,Red Loam,6.04,57.4,1400.0,31.4,67.9,Harvest,57.0,92.15
Karnataka,Co 86032,3522.0,Clay Loam,7.0,54.3,1400.0,31.4,62.6,Planting,92.15,90.25
Karnataka,Co 86032,2868.0,Clay Loam,6.62,73.0,1400.0,31.4,67.3,Germination,90.25,73.15
Karnataka,Co 86032,3560.0,Red Loam,6.68,56.8,1400.0,31.4,60.8,Tillering,73.15,62.7
Karnataka,Co 86032,3039.0,Clay Loam,6.68,69.8,1400.0,31.4,63.2,Grand Growth,62.7,32.3
Karnataka,Co 86032,1247.0,Red Loam,6.13,61.0,1400.0,31.4,68.2,Maturity,32.3,88.35
Karnataka,Co 86032,1383.0,Red Loam,6.18,38.8,1400.0,31.4,71.4,Harvest,88.35,64.6
Karnataka,Co 86032,3722.0,Red Loam,6.46,67.0,1400.0,31.4,68.4,Planting,64.6,64.6
Karnataka,Co 86032,2869.0,Red Loam,6.61,55.4,1400.0,31.4,64.7,Germination,64.6,61.75
Karnataka,Co 86032,872.0,Red Loam,6.97,67.3,1400.0,31.4,65.4,Tillering,61.75,70.3
Karnataka,Co 86032,4533.0,Sandy Loam,6.84,57.3,1400.0,31.4,67.7,Grand Growth,70.3,56.05
Karnataka,Co 86032,3465.0,Red Loam,6.24,71.4,1400.0,31.4,65.2,Maturity,56.05,59.85
Karnataka,Co 86032,4534.0,Alluvial Soil,7.41,60.6,1400.0,31.4,70.4,Harvest,59.85,65.55
Karnataka,Co 86032,3706.0,Clay Loam,6.78,68.5,1400.0,31.4,74.5,Planting,65.55,68.4
Karnataka,Co 86032,8653.0,Red Loam,7.06,51.9,1400.0,31.4,67.6,Germination,68.4,74.1
Karnataka,Co 86032,130.0,Red Loam,5.89,60.7,1400.0,31.4,58.7,Harvest,93.35,100.7
Karnataka,Co 86032,347.0,Red Loam,5.89,46.7,1400.0,31.4,74.0,Planting,100.7,102.6
Karnataka,Co 86032,535.0,Red Loam,5.96,66.5,1400.0,31.4,76.8,Germination,102.6,80.75
Karnataka,Co 86032,550.0,Clay Loam,6.91,71.1,1400.0,31.4,63.8,Tillering,80.75,84.55
Karnataka,Co 86032,92.0,Red Loam,6.64,54.1,1400.0,31.4,73.5,Grand Growth,84.55,65.55
Karnataka,Co 86032,38.0,Black Soil,7.63,66.3,1400.0,31.4,66.7,Maturity,65.55,88.34
Karnataka,Co 86032,87.0,Red Loam,7.08,60.9,1400.0,31.4,80.3,Harvest,88.34,87.4
Karnataka,Co 86032,101.0,Red Loam,6.16,49.5,1400.0,31.4,65.3,Planting,87.4,84.55
Karnataka,Co 86032,178.0,Red Loam,6.92,53.9,1400.0,31.4,70.1,Germination,84.55,86.45
Karnataka,Co 86032,107.0,Black Soil,7.08,84.4,1400.0,31.4,65.9,Tillering,86.45,95.95
Karnataka,Co 86032,852.0,Red Loam,6.58,50.5,1400.0,31.4,62.4,Grand Growth,95.95,96.9
Karnataka,Co 86032,4305.0,Sandy Loam,6.67,61.8,1400.0,31.4,68.7,Maturity,96.9,91.2
Karnataka,Co 86032,1572.0,Red Loam,5.92,58.7,1400.0,31.4,70.9,Harvest,91.2,83.6
Karnataka,Co 86032,964.0,Red Loam,6.54,56.5,1400.0,31.4,68.6,Planting,83.6,93.1
Karnataka,Co 86032,1870.0,Red Loam,6.79,61.5,1400.0,31.4,72.0,Germination,93.1,105.45
Karnataka,Co 86032,5032.0,Red Loam,6.59,54.2,1400.0,31.4,63.6,Maturity,87.13,81.7
Karnataka,Co 86032,8535.0,Red Loam,5.83,62.0,1400.0,31.4,71.5,Harvest,81.7,95.0
Karnataka,Co 86032,9673.0,Red Loam,6.04,61.7,1400.0,31.4,68.4,Planting,95.0,70.3
Karnataka,Co 86032,7861.0,Red Loam,6.82,55.8,1400.0,31.4,75.0,Germination,70.3,73.15
